公司名,地址,固定电话,主营产品,客户,手机号,公司网站,公司简介,电子邮箱,经营模式,企业类型,城市,公司规模,注册资本,详细信息,来源网站,记录时间,_url
中山市小榄镇建达制线厂,中山 中山市小榄镇竹源侨源中路二街1号,0760 - 22233685,"邦迪线 , 高强涤纶线 , 涤纶线 , 尼龙线 , 特品线 , 涤纶缝纫线 , 纺织线 , 蜡线 , 金银线 , 渔丝透明性 , 各种特种线/服装线 , 工业用线 ",张建德,13726066862,,,528400,11人,,,,,"法人名称：中山市小榄镇建达制线厂主要经营产品：邦迪线 , 高强涤纶线 , 涤纶线 , 尼龙线 , 特品线 , 涤纶缝纫线 , 纺织线 , 蜡线 , 金银线 , 渔丝透明性 , 各种特种线/服装线 , 工业用线 经营范围：生产、加工、销售：线、织带（不含洗水、印染）。营业执照号码：442000601915841经营状态：在业经营模式：生产厂家成立时间：2010年11月25日职员人数：11人所属分类：竹木加工公司所属城市：中山企业网 小榄镇 顺企编码：16330422",,,https://www.11467.com/zhongshan/co/134268.htm
武汉富瑞鑫纺织科技有限公司,武汉 武昌区武珞路442号中南国际商务公寓1单元27层1号,13657216550,"亚麻 , 苎麻 , 棉纱 , 缝纫线 ",夏金凤,13545098398,,,95352036@qq.com,存续（在营、开业、在册）,,,,武汉企业网 洪山区 洪山区关山,"法人名称：武汉富瑞鑫纺织科技有限公司主要经营产品：亚麻 , 苎麻 , 棉纱 , 缝纫线 经营范围：纺织技术研发、转让；纺织机械、纺织原料及助剂研发、销售；纺织品、服装、文具、LED产品销售；广告设计、制作、发布、代理；网站建设；企业营销策划。（国家有专项规定的项目经审批后或凭有效许可证方可经营）。营业执照号码：420106000206759发证机关：武汉市武昌区工商行政管理和质量技术监督局核准日期：2014-11-26经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2011年08月22日注册资本：人民币50 万元 (万元)所属分类：纱线公司所属城市：武汉企业网 洪山区 洪山区关山类型：有限责任公司(自然人投资或控股)顺企编码：13351613",,,https://www.11467.com/wuhan/co/143359.htm
苏州天地造新材料科技有限公司,苏州 常熟市沿江经济开发区东江路3号,86-512-52010708 ,"芳纶纱线 , 芳纶服装 , 芳纶面料 , 芳纶弹波布 , 芳纶基布 , 芳纶鞋带 , 芳纶拉链 , 芳纶缝纫线 ",未提供,18962356912,,,215000,12018027,,,,,"法人名称：苏州天地造新材料科技有限公司主要经营产品：芳纶纱线 , 芳纶服装 , 芳纶面料 , 芳纶弹波布 , 芳纶基布 , 芳纶鞋带 , 芳纶拉链 , 芳纶缝纫线 经营状态：在业成立时间：2012年02月18日注册资本：人民币1180 万元 (万元)所属分类：化学纤维公司所属城市：苏州企业网 太仓市 太仓市经济开发区顺企编码：12018027",,,https://www.11467.com/suzhou/co/319624.htm
苏州柳青佳纺服装辅料销售部,苏州 苏州市钱万里桥批发市场3区1341号,86-0512-68858692 ,"缝纫线 , 织带彩带 , 松紧带 , 粘扣带 , 缝包线 , 蜡线 , 礼品袋手提袋绳 , 彩绳 , 钮扣四合扣 , 拉练 ",未提供,18012775692,,,215000,11893984,,,,,"法人名称：苏州柳青佳纺服装辅料销售部主要经营产品：缝纫线 , 织带彩带 , 松紧带 , 粘扣带 , 缝包线 , 蜡线 , 礼品袋手提袋绳 , 彩绳 , 钮扣四合扣 , 拉练 经营状态：在业成立时间：2012年03月19日注册资本：人民币10 万元 (万元)所属分类：服装辅料公司所属城市：苏州企业网顺企编码：11893984",,,https://www.11467.com/suzhou/co/324024.htm
宁波市鄞州石碶精誉服装辅料厂,宁波 宁波市鄞州区石碶街道上王村,86 0574  83080245,"PE袋 , OPP袋 , 洗车毛巾 , 超细纤维毛巾 , 涤纶宝塔线 , 涤纶高弹丝线 , 涤纶低弹丝线 , 涤纶缝纫线 ",费波,13486485450,,,315155,衬衫包装公司,,,,,"法人名称：宁波市鄞州石碶精誉服装辅料厂主要经营产品：PE袋 , OPP袋 , 洗车毛巾 , 超细纤维毛巾 , 涤纶宝塔线 , 涤纶高弹丝线 , 涤纶低弹丝线 , 涤纶缝纫线 经营范围：一般经营项目：服装辅料、针纺织品、塑料制品、吸塑包装的制造、加工营业执照号码：330212603504521发证机关：宁波市鄞州区市场监督管理局经营状态：注销成立时间：2011年03月16日所属分类：衬衫包装公司所属城市：宁波企业网 鄞州区 鄞州区石碶类型：个体工商户顺企编码：9063897",,,https://www.11467.com/ningbo/co/143803.htm
宁波丝念纺织品有限公司,宁波 宁波市北仑区江南西路55号,86-0574-86168526 ,各种规格缝纫线,未提供,18858243285,,,315000,9042490,,,,,法人名称：宁波丝念纺织品有限公司主要经营产品：各种规格缝纫线经营状态：在业成立时间：2012年02月03日注册资本：人民币1000 万元 (万元)所属分类：拉链公司所属城市：宁波企业网 北仑区 顺企编码：9042490,,,https://www.11467.com/ningbo/co/198149.htm
金利来制线厂,浙江省金华市义乌市青口乡尚仁新村,86-0579-85923725 ,"宝塔线 , 缝纫线 , 针线组合 ",未提供,13157910050,,,322000,6546549,,,,,"法人名称：金利来制线厂主要经营产品：宝塔线 , 缝纫线 , 针线组合 经营状态：在业成立时间：2011年02月28日注册资本：人民币15 万元 (万元)所属分类：缝纫编织公司所属城市：金华企业网 义乌市 顺企编码：6546549",,,https://www.11467.com/jinhua/co/124514.htm
淮安市天顺高分子材料有限公司,淮安 淮安市淮安区朱桥镇工业集中区,0517-85368880,"PTFE缝纫线 , 聚四氟乙稀线 , 工业高温线 ",张金付,13552666660,,,master@hatianshun.com,在业,,,,空气净化设备公司,"法人名称：淮安市天顺高分子材料有限公司主要经营产品：PTFE缝纫线 , 聚四氟乙稀线 , 工业高温线 经营范围：高分子材料销售；缝纫线、服装、除尘设备、滤网、滤袋、PTFE纤维生产、销售；废旧物资回收、销售；机电设备销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：91320803598604633C发证机关：淮安市淮安区市场监督管理局核准日期：2015-06-01经营期限：10年经营状态：在业成立时间：2012年06月26日职员人数：300人注册资本：500万元人民币 (万元)所属分类：空气净化设备公司所属城市：淮安企业网 楚州区 楚州区朱桥镇类型：有限责任公司顺企编码：5359424",,,https://www.11467.com/huaian/co/51783.htm
广州番禺致烨服装辅料缝纫线厂,广州 广州番禺南村镇员岗村 - ,86-020-34769009 ,"40/2缝纫线 , 20/2缝纫线 , 60/2缝纫线 , 高低弹丝线 ,  棉线 ",未提供,18666620202,,,511442,3797208,,,,,"法人名称：广州番禺致烨服装辅料缝纫线厂主要经营产品：40/2缝纫线 , 20/2缝纫线 , 60/2缝纫线 , 高低弹丝线 ,  棉线 经营状态：在业成立时间：2012年08月01日注册资本：人民币50 万元 (万元)所属分类：纱线公司所属城市：广州企业网 番禺区 番禺区南村镇顺企编码：3797208",,,https://www.11467.com/guangzhou/co/462950.htm
东莞市星瑶缝纫线有限公司,东莞 东莞市常平镇苏坑村湖南队二排1号,86-076983911583,"研发 , 生产 , 销售：缝纫线 , 防火线 , 防水线 , 地毯线 , 涤纶线 , 锦纶线 , 绳带。(依法须经批准的项目 , 经相关部门批准后方可开展经营活动)〓 ",王英,15812809992,,,523000,2011年06月13日,,,,有限责任公司(自然人投资或控股),"法人名称：东莞市星瑶缝纫线有限公司主要经营产品：研发 , 生产 , 销售：缝纫线 , 防火线 , 防水线 , 地毯线 , 涤纶线 , 锦纶线 , 绳带。(依法须经批准的项目 , 经相关部门批准后方可开展经营活动)〓 营业执照号码：441900001091065发证机关：东莞市工商行政管理局核准日期：2015-03-30经营状态：存续经营模式：生产加工成立时间：2011年06月13日注册资本：30万人民币元 (万元)所属分类：缝纫机械厂黄页所属城市：东莞企业网 常平镇 类型：有限责任公司(自然人投资或控股)顺企编码：2546930",,,https://www.11467.com/dongguan/co/475595.htm
东莞晋泰制线有限公司,东莞 虎门南栅工业四区文明路17巷7号,86-0769-82884002 ,"缝纫线 ,  桂皮  ,  桂油  , 石材家具 ",未提供,18002763039,,,523000,东莞企业网,,,,,"法人名称：东莞晋泰制线有限公司主要经营产品：缝纫线 ,  桂皮  ,  桂油  , 石材家具 经营状态：在业成立时间：2010年07月01日职员人数：50人注册资本：人民币50 万元 (万元)所属分类：组合运动护具公司所属城市：东莞企业网顺企编码：2365710",,,https://www.11467.com/dongguan/co/500153.htm
禹城市恒利鑫辅料厂,德州 山东省禹城市 - ,0086-0534-7632918 ,"缝纫线 , 缝纫丝 , 低弹丝 , 网络丝 , 锦纶丝 , 黄金线 , 商标专用纱 , 染纱 ,  纱线  , 花色纱线 ,  色纱 ",李如芹,13953447327,,,251200,纱线公司,,,,,"法人名称：禹城市恒利鑫辅料厂主要经营产品：缝纫线 , 缝纫丝 , 低弹丝 , 网络丝 , 锦纶丝 , 黄金线 , 商标专用纱 , 染纱 ,  纱线  , 花色纱线 ,  色纱 经营范围：化纤丝、低弹丝、缝纫线、服装辅料(依法须经批准的项目,经相关部门批准后方可开展经营活动)发证机关：禹城市工商行政管理局核准日期：2016-04-07经营状态：在营（开业）企业成立时间：2012年05月21日所属分类：纱线公司所属城市：德州企业网 禹城市 类型：个人经营顺企编码：2216502",,,https://www.11467.com/dezhou/co/49709.htm
保定海萌商贸有限公司,河北省·保定市白沟五金皮革城南门C2-7-8 振荣线业,86-03122881205,"绣花线 , 涤纶缝纫线 , 箱包皮革线 , 服装线 , 特品线 , 高强丝光线 , 渔丝线 , 粗线 , 串珠股线 , 粗线 , 邦迪线等 ",范志娟,15076262320,,,074004,存续（在营、开业、在册）,,,,80万元  (万元),"法人名称：保定海萌商贸有限公司主要经营产品：绣花线 , 涤纶缝纫线 , 箱包皮革线 , 服装线 , 特品线 , 高强丝光线 , 渔丝线 , 粗线 , 串珠股线 , 粗线 , 邦迪线等 经营范围：批发零售：线、纺织品、服装、日用品、箱包***营业执照号码：130611000003800发证机关：白沟新城工商行政管理局核准日期：2015-03-25经营期限：10年经营状态：存续（在营、开业、在册）经营模式：经销批发 [已实地认证]成立时间：2011年07月26日职员人数：100人注册资本：80万元  (万元)所属分类：服装辅料公司所属城市：保定企业网 高碑店市 高碑店市白沟镇类型：有限责任公司(自然人独资)顺企编码：509345",,,https://www.11467.com/baoding/co/80274.htm
平阳县香梭纱线制品厂,温州 平阳县水头镇径川东路228号,86-057763992068,"沙发缝纫线 , 尼龙缝纫线 , 皮鞋缝纫线 , 服装缝纫线 , 锦纶缝纫线 ,  绣花线批发 , 彩色绣花线 , 环保绣花线 ,  优质尼龙浅 ,  环保缝纫尼龙线 , 高强织带线 , 特价织带线 ,  各种织带线 ,  皮革腰带厂家 ,  高质量皮革腰带 , 男式皮革腰带 , 定制皮革腰带 ,  封箱胶带批发 ,  定做封箱胶带 , 透明封箱胶带 ",王清香,15857751818,,,325000,2010年04月27日,,,,温州企业网 平阳县 平阳县水头镇,"法人名称：平阳县香梭纱线制品厂主要经营产品：沙发缝纫线 , 尼龙缝纫线 , 皮鞋缝纫线 , 服装缝纫线 , 锦纶缝纫线 ,  绣花线批发 , 彩色绣花线 , 环保绣花线 ,  优质尼龙浅 ,  环保缝纫尼龙线 , 高强织带线 , 特价织带线 ,  各种织带线 ,  皮革腰带厂家 ,  高质量皮革腰带 , 男式皮革腰带 , 定制皮革腰带 ,  封箱胶带批发 ,  定做封箱胶带 , 透明封箱胶带 经营范围：纱线制品加工。营业执照号码：330326608042449发证机关：平阳县市场监督管理局经营状态：注销经营模式：生产加工成立时间：2010年04月27日职员人数：11人注册资本：人民币0万元  (万元)所属分类：包装其他未分类公司所属城市：温州企业网 平阳县 平阳县水头镇类型：个体工商户顺企编码：21210016",,,https://www.11467.com/wenzhou/co/266441.htm
东莞市凯胜线业有限公司,广东 东莞市 石排镇庙边王村沙迳工业区文前路,076981806618/628,"裥棉线 , 缝纫线 , 珠光线 , 邦迪线 , 五彩线 , 特多龙线 ,  金（银）线 , 拉邦线 , 高弹丝 , 包芯线 ",郭韵娥,13929213975,,,523000,2010年01月01日,,,,东莞企业网 石排镇 ,"法人名称：东莞市凯胜线业有限公司主要经营产品：裥棉线 , 缝纫线 , 珠光线 , 邦迪线 , 五彩线 , 特多龙线 ,  金（银）线 , 拉邦线 , 高弹丝 , 包芯线 经营范围：产销、加工：纺织线、缝纫线、包装材料、胶袋。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：91441900559141082U发证机关：东莞市工商行政管理局核准日期：2016-02-25经营状态：存续成立时间：2010年01月01日职员人数：51人注册资本：50万人民币元 (万元)所属分类：纱线公司所属城市：东莞企业网 石排镇 类型：有限责任公司(自然人投资或控股)顺企编码：20536256",,,https://www.11467.com/dongguan/co/594886.htm
即墨市永吉利服装辅料厂,山东 即墨市 青岛后疃工业园 - ,053288539355,"缝纫线 , 涤纶线 , 箱包缝纫线 , 服装缝纫线 ",宋丽,18678973876,,,266000,鞋垫公司,,,,,"法人名称：即墨市永吉利服装辅料厂主要经营产品：缝纫线 , 涤纶线 , 箱包缝纫线 , 服装缝纫线 经营范围：制售服装辅料（不含漂染）。(以上范围需经许可经营的,须凭许可证经营)营业执照号码：370282600625848经营状态：在业成立时间：2010年01月01日职员人数：11人所属分类：鞋垫公司所属城市：青岛企业网 即墨市 顺企编码：20406847",,,https://www.11467.com/qingdao/co/180732.htm
雄县瑞龙注塑厂,保定 河北 雄县 米家务杨庄工业区,03125732696,"塑料堵 , 注塑加工 , 塑料线管 , 缝纫线管 , 丝线管 , 塑料提手 , 塑料盖 , 纸管塞 ",梁建华,13833499442,,,071000,吸塑加工公司,,,,,"法人名称：雄县瑞龙注塑厂主要经营产品：塑料堵 , 注塑加工 , 塑料线管 , 缝纫线管 , 丝线管 , 塑料提手 , 塑料盖 , 纸管塞 经营范围：加工、销售：注塑线轴。营业执照号码：130638600075808经营状态：在业成立时间：2010年01月01日职员人数：11人所属分类：吸塑加工公司所属城市：保定企业网 雄县 顺企编码：20385767",,,https://www.11467.com/qiye/20385767.htm
新昌县开心纺织有限公司,绍兴 新昌县大市聚镇兴业路5号（新昌工业园区）,0575-86033637,"涤纶缝纫线 , 涤纶高强线 , 涤纶绣花线 , 尼龙线 , 针线套装 , 金银线 , 人丝绣花线 ,  弹力线（松紧线） , 全棉线 , 十字绣线 , 涤包涤线 ",马惠娣,未提供,,,609605702@QQ.COM,存续,,,,其他纺织加工公司,"法人名称：新昌县开心纺织有限公司主要经营产品：涤纶缝纫线 , 涤纶高强线 , 涤纶绣花线 , 尼龙线 , 针线套装 , 金银线 , 人丝绣花线 ,  弹力线（松紧线） , 全棉线 , 十字绣线 , 涤包涤线 经营范围：生产销售：纺织机械设备、纺织机械配件、无纺布、针织品、纺织品、丝织品、服装；销售：纺织原料；货物进出口。营业执照号码：330624000025440发证机关：新昌县市场监督管理局核准日期：2016-11-02经营期限：10年经营状态：存续成立时间：2010年01月13日职员人数：51人注册资本：100 (万元)所属分类：其他纺织加工公司所属城市：绍兴企业网 新昌县 新昌县大市聚镇类型：有限责任公司(自然人投资或控股)顺企编码：20385269",,,https://www.11467.com/shaoxing/co/131963.htm
湖北祥裕纺织有限公司,孝感 湖北 汉川市 湖北省分水工业园区,071215871282588,"纯涤纶 纱线 缝纫线 , 大有光 , 半消光绞纱 ,  筒纱 , 松筒系列 , 倍捻无结纱线 ,  棉线 , 缝纫线 ",王牛方,15826854567,,,432000,1000 (万元),,,,,"法人名称：湖北祥裕纺织有限公司主要经营产品：纯涤纶 纱线 缝纫线 , 大有光 , 半消光绞纱 ,  筒纱 , 松筒系列 , 倍捻无结纱线 ,  棉线 , 缝纫线 经营范围：涤纶线、棉纱、织布。( 涉及专项审批的凭许可证经营)营业执照号码：420984210019014经营状态：在业成立时间：2010年01月01日职员人数：501人注册资本：1000 (万元)所属分类：染整加工公司所属城市：孝感企业网 汉川市 汉川市分水镇顺企编码：20384364",,,https://www.11467.com/xiaogan/co/23911.htm
江阴市双蝶服饰辅料有限公司,无锡 江阴市月城镇月东路172号,0510-86583731,"高强涤纶线 , 涤纶缝纫线 ,  高强涤纶本白纱线 , 特品线 ,  透明线(鱼丝线) , 缝包线 , 绣花线 , 风筝线 ",邱文斌,15301528553,,,1511653840@qq.com,在业,,,,无锡企业网 江阴市 江阴市月城镇,"法人名称：江阴市双蝶服饰辅料有限公司主要经营产品：高强涤纶线 , 涤纶缝纫线 ,  高强涤纶本白纱线 , 特品线 ,  透明线(鱼丝线) , 缝包线 , 绣花线 , 风筝线 经营范围：棉缝纫线、化纤缝纫线的加工、销售；服装辅料、小五金的销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)营业执照号码：913202816744431155发证机关：江阴市市场监督管理局核准日期：2013-04-18经营期限：10年经营状态：在业成立时间：2008年04月23日注册资本：50万元 (万元)所属分类：纺纱加工公司所属城市：无锡企业网 江阴市 江阴市月城镇类型：有限责任公司顺企编码：20384053",,,https://www.11467.com/wuxi/co/257686.htm
青岛联豪工贸有限公司,青岛 青岛即墨市通济办事处张家西城东村,15863474598,"缝纫线箱包线 , 高强线 , 无纺布 , EPE , EVA , 镀铝膜 ,  海绵 ",张徐志,13361288325,,,lh@163.com,在营,,,,人造毛皮公司,"法人名称：青岛联豪工贸有限公司主要经营产品：缝纫线箱包线 , 高强线 , 无纺布 , EPE , EVA , 镀铝膜 ,  海绵 经营范围：加工服装、箱包辅料、海绵制品、无纺布制品、镀铝膜制品、包装制品、EPE制品、EVA 制品、服装辅料、不干胶（不含印刷），制线（不含漂染），零售化工产品（不含危险品）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。营业执照号码：370282230009428发证机关：即墨市工商行政管理局核准日期：2014-11-13经营期限：10年经营状态：在营成立时间：2008年12月16日职员人数：11人注册资本：30万元人民币 (万元)所属分类：人造毛皮公司所属城市：青岛企业网 即墨市 即墨市通济类型：有限责任公司(自然人独资)顺企编码：20186761",,,https://www.11467.com/qingdao/co/179291.htm
扬州金鼎纺织有限公司,扬州 仪征市马集镇金营村工业集中区6-1号,13338126828,"涤纶缝纫纱 , 线 ,  大化 ,  有光 , 20s , 40s , 30s ,  20s/2 ,  20s/3 ,  20s/6 ,  40s/2 ,  40s/3 ,  30s/3 ,  30s/2 ,  60s/3 ,  50s/2 ",许正峰,15050776008,,,225000,在业,,,,纱线公司,"法人名称：扬州金鼎纺织有限公司主要经营产品：涤纶缝纫纱 , 线 ,  大化 ,  有光 , 20s , 40s , 30s ,  20s/2 ,  20s/3 ,  20s/6 ,  40s/2 ,  40s/3 ,  30s/3 ,  30s/2 ,  60s/3 ,  50s/2 经营范围：许可经营项目：无 一般经营项目：涤纶短纤纺纱加工、销售。营业执照号码：321081000087093发证机关：仪征市市场监督管理局核准日期：2012-05-15经营期限：10年经营状态：在业成立时间：2009年12月04日职员人数：51人注册资本：50 (万元)所属分类：纱线公司所属城市：扬州企业网 仪征市 仪征市马集镇类型：有限责任公司顺企编码：20185492",,,https://www.11467.com/yangzhou/co/112876.htm
南通聚科德塑化有限公司,南通 海安县开发区洋蛮河工业园区,13862720236,"锦纶6切片 , 锦纶66切片 , 尼龙66盐 , 尼龙扎带 , 尼龙改性切片 , 改性切片 , 锦纶丝 , 工业丝 , 高强丝 , 拷边线 , 缝纫线 , 锦纶线 , 涤纶线 , 锦纶短纤 , 涤纶短纤 , 加捻丝 ,  色丝 , FDY , DTY ,  单丝 ",王旭,18662866816,,,1351778492@qq.com,在业,,,,特种塑料公司,"法人名称：南通聚科德塑化有限公司主要经营产品：锦纶6切片 , 锦纶66切片 , 尼龙66盐 , 尼龙扎带 , 尼龙改性切片 , 改性切片 , 锦纶丝 , 工业丝 , 高强丝 , 拷边线 , 缝纫线 , 锦纶线 , 涤纶线 , 锦纶短纤 , 涤纶短纤 , 加捻丝 ,  色丝 , FDY , DTY ,  单丝 经营范围：塑料原料及制品、橡胶制品、纺织原料、针纺织品、玻璃纤维、建筑材料、金属材料、普通机械、五金、交电、电器仪表、电子产品、化工产品（危险化学品除外）销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：9132062169333503XM发证机关：海安县市场监督管理局核准日期：2014-09-18经营期限：10年经营状态：在业成立时间：2009年08月12日职员人数：101人注册资本：300万元人民币 (万元)所属分类：特种塑料公司所属城市：南通企业网 通州市 通州市开发区类型：有限责任公司顺企编码：20177585",,,https://www.11467.com/nantong/co/143832.htm
深源线业有限公司销售部, 广东 东莞市 常平镇板石南埔旧村27号,()076989918577,"耐高温车缝线 , 芳纶防火线 , 凯芙拉缝纫线 , 风筝线 , 玻璃纤维线 , 防火阻燃绳 , 芳纶绳 , 凯芙拉编织绳 , 消防绳 , 阻燃绳 , 辊道绳 , 钢化炉绳 , 玻纤绳 , 防火织带 , 耐高温织带 , 凯芙拉织带 , 芳纶织带 , 阻燃安全带 , 芳纶吊装带 , 高温空心套管 ",魏苏彩,15024066142,,,,20148133,,,,,"法人名称：深源线业有限公司销售部主要经营产品：耐高温车缝线 , 芳纶防火线 , 凯芙拉缝纫线 , 风筝线 , 玻璃纤维线 , 防火阻燃绳 , 芳纶绳 , 凯芙拉编织绳 , 消防绳 , 阻燃绳 , 辊道绳 , 钢化炉绳 , 玻纤绳 , 防火织带 , 耐高温织带 , 凯芙拉织带 , 芳纶织带 , 阻燃安全带 , 芳纶吊装带 , 高温空心套管 经营状态：在业成立时间：2010年01月01日职员人数：51人注册资本：100 (万元)所属分类：充气玩具公司顺企编码：20148133",,,https://www.11467.com/qiye/20148133.htm
深圳市金龙腾纺织品有限公司,深圳 深圳市龙岗区龙岗街道大埔打石岭路127号内榕树塘工业园A栋四楼,13714913851,"丝印.印刷.热转印 , 缝纫线 , 绣花线 ",夏权兵,13715343616,,,877036273@qq.com,存续,,,,纺织、皮革印刷公司,"法人名称：深圳市金龙腾纺织品有限公司主要经营产品：丝印.印刷.热转印 , 缝纫线 , 绣花线 经营范围：纺织品的购销；手袋、服装的生产加工与购销；国内贸易（法律、行政法规、国务院决定规定在登记前须经批准的项目除外）。营业执照号码：440307104089330发证机关：深圳市市场监督管理局核准日期：2014-04-17经营期限：10年经营状态：存续成立时间：2009年06月18日职员人数：101人注册资本：10 (万元)所属分类：纺织、皮革印刷公司所属城市：深圳企业网 龙岗区 龙岗区龙岗类型：有限责任公司（自然人独资）顺企编码：20008314",,,https://www.11467.com/shenzhen/co/877247.htm
泰州市高港区三发照明厂,泰州 泰州市高港区大泗镇康乐村七组20号,13382550813,"扁平吊带 , 柔性吊带 , 酸洗吊带 , 尼龙绳 , 尼龙吊绳 , 缝纫线 , 平衡吊梁 , 钢板钳 , 钢坯夹具 , 钢丝绳索具 , 链条索具 ,  安全绳 网 带 ,  五金卸扣 吊钩 ,  软梯 , 防坠器 , 收紧器 , 捆绑带 ,  拖车绳 带 ,  缆绳 ,  吊网 ",李涛,13382550813,,,1575548858@qq.com,2009年12月14日,,,,个人独资企业,"法人名称：泰州市高港区三发照明厂主要经营产品：扁平吊带 , 柔性吊带 , 酸洗吊带 , 尼龙绳 , 尼龙吊绳 , 缝纫线 , 平衡吊梁 , 钢板钳 , 钢坯夹具 , 钢丝绳索具 , 链条索具 ,  安全绳 网 带 ,  五金卸扣 吊钩 ,  软梯 , 防坠器 , 收紧器 , 捆绑带 ,  拖车绳 带 ,  缆绳 ,  吊网 经营范围：许可经营项目：无 一般经营项目：节能灯明管，绳网（不含塑料、橡胶制品），吊具制造、加工、销售。营业执照号码：321203000036115发证机关：泰州市高港工商行政管理局核准日期：2014-05-20经营状态：在业成立时间：2009年12月14日职员人数：11人所属分类：安全带、安全绳公司所属城市：泰州企业网 姜堰市 姜堰市大泗镇类型：个人独资企业顺企编码：20002347",,,https://www.11467.com/taizhoushi/co/55656.htm
东莞深源线业有限公司业务部, 广东 东莞市 常平镇板石南浦旧村27号,()076989918577,"帐篷用线 , 防水线 , 邦迪线 , 皮具用线 ,  五彩七彩缝纫线 , 大力马 , 凯芙拉/风筝线 ,  镀银导电缝纫线 , 工业缝包线 , 耐高温玻纤线 , 防火阻燃线 , 芳纶线 , 夜光线 , 金银线 , 荧光线 , 反光线 ,  走马蜡线 绳 , 松紧带 , 提花带 , 防静电织带 , 防火阻燃织带 ,  强拉力 耐磨吊装带 , 钢化炉辊道绳 , 凯芙拉绳子 , 大力马编织绳 , 迪尼玛绳 , 七芯伞绳 , 多芯伞绳 ,  丙纶绳/涤纶绳/尼龙绳 , 导电门帘绳 ",肖代斌,15024066142,,,,19964668,,,,,"法人名称：东莞深源线业有限公司业务部主要经营产品：帐篷用线 , 防水线 , 邦迪线 , 皮具用线 ,  五彩七彩缝纫线 , 大力马 , 凯芙拉/风筝线 ,  镀银导电缝纫线 , 工业缝包线 , 耐高温玻纤线 , 防火阻燃线 , 芳纶线 , 夜光线 , 金银线 , 荧光线 , 反光线 ,  走马蜡线 绳 , 松紧带 , 提花带 , 防静电织带 , 防火阻燃织带 ,  强拉力 耐磨吊装带 , 钢化炉辊道绳 , 凯芙拉绳子 , 大力马编织绳 , 迪尼玛绳 , 七芯伞绳 , 多芯伞绳 ,  丙纶绳/涤纶绳/尼龙绳 , 导电门帘绳 经营状态：在业成立时间：2010年01月01日职员人数：201人注册资本：10 (万元)所属分类：防静电手套、腕带公司顺企编码：19964668",,,https://www.11467.com/qiye/19964668.htm
宿迁市鑫哲线业有限公司,宿迁 沭阳县华冲镇经堂村工业区,15335038888,"纯涤纶高速缝纫线 , 纯涤纶纱线 , 电脑绣品加工 ,  纺织品销售 , 纺织原料 ",张宜刚,15896316888,,,223800,101人,,,,有限责任公司(自然人独资),"法人名称：宿迁市鑫哲线业有限公司主要经营产品：纯涤纶高速缝纫线 , 纯涤纶纱线 , 电脑绣品加工 ,  纺织品销售 , 纺织原料 经营范围：线、织带、电脑绣品加工、销售；服装原辅料、纺织原料、纺织品销售；建筑材料销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：913213226730159602发证机关：沭阳县市场监督管理局经营状态：在业成立时间：2008年03月17日职员人数：101人注册资本：300 (万元)所属分类：纱线公司所属城市：宿迁企业网 沭阳县 沭阳县华冲镇类型：有限责任公司(自然人独资)顺企编码：19799756",,,https://www.11467.com/suqian/co/27418.htm
云浩工艺制造有限公司,嘉兴 浙江 桐乡市 浙江省屠甸路63号,057313819360975,"笔记本 ,  各类扇子 , 真皮女鞋 ,  方巾 ,  围巾 , 野餐垫 , 购物袋 , 真皮凉鞋 , 拼线加工 , 缝纫加工 ,  冰巾 ,  冰垫 ",高云,13819360975,,,314000,19666519,,,,,"法人名称：云浩工艺制造有限公司主要经营产品：笔记本 ,  各类扇子 , 真皮女鞋 ,  方巾 ,  围巾 , 野餐垫 , 购物袋 , 真皮凉鞋 , 拼线加工 , 缝纫加工 ,  冰巾 ,  冰垫 经营状态：在业成立时间：2009年01月01日职员人数：5人所属分类：万用手册公司所属城市：嘉兴企业网 桐乡市 桐乡市屠甸镇顺企编码：19666519",,,https://www.11467.com/jiaxing/co/137133.htm
泸州市河姆渡轻工业投资有限公司,浙江 宁波市海曙区 药行街42号银亿环球中心B座1602室,057483020888-8005,"各种手机壳 , 汽车喷涂加工 , 涤纶缝纫线 , 不锈钢 , PP纱 , 膨胀螺栓 ",李美芬,未提供,,,315000,存续,,,,电热毯公司,"法人名称：泸州市河姆渡轻工业投资有限公司主要经营产品：各种手机壳 , 汽车喷涂加工 , 涤纶缝纫线 , 不锈钢 , PP纱 , 膨胀螺栓 经营范围：对轻工业项目的投资；企业管理、投资咨询服务。营业执照号码：510502000015141发证机关：泸州市江阳区工商行政管理局核准日期：2013-06-24经营期限：10年经营状态：存续成立时间：2009年01月01日职员人数：1000人注册资本：200 (万元)所属分类：电热毯公司所属城市：宁波企业网 海曙区 类型：有限责任公司(自然人投资或控股)顺企编码：19653797",,,https://www.11467.com/ningbo/co/212798.htm
