公司名,地址,固定电话,主营产品,客户,手机号,公司网站,公司简介,电子邮箱,经营模式,企业类型,城市,公司规模,注册资本,详细信息,来源网站,记录时间,_url
苏州市昌隆帆布有限公司,江苏 苏州市相城区 渭塘镇骑河东路2-14号,86-051265808145,"帆布 , 防水帆布 ,  篷布 , 防火布 ,  篷房 , 膜结构 , 张拉膜 ,  帐篷 , 彩条布 , 防雨布 ",郑莉,13814884091,,,215134,在业,,,,50万元 (万元),"法人名称：苏州市昌隆帆布有限公司主要经营产品：帆布 , 防水帆布 ,  篷布 , 防火布 ,  篷房 , 膜结构 , 张拉膜 ,  帐篷 , 彩条布 , 防雨布 经营范围：许可经营项目：无 一般经营项目：销售：帆布、蓬布、防水布、彩条布、土工布、防火卷帘、帐篷、篷房、夹网布、机械设备及配件、五金、建材、绳网、劳保用品、皮革制品。自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品及技术除外）。营业执照号码：320507000192603发证机关：苏州市相城区市场监督管理局核准日期：2013-09-03经营期限：10年经营状态：在业经营模式：生产加工成立时间：2013年09月03日职员人数：51人注册资本：50万元 (万元)所属分类：帐篷公司所属城市：苏州企业网 相城区 相城区渭塘镇类型：有限责任公司顺企编码：21271608商铺：http://suzhou0379114.11467.com/",,,https://www.11467.com/suzhou/co/379114.htm
昆明市官渡区云梦工艺品经营部,中国 云南 昆明 官渡区 昆明螺蛳湾国际商贸城二期15区5250号 ,86 0871 65090881,"东巴 , 东巴风铃 , 风铃批发 , 手工艺品 , 云南工艺品 , 民族包 , 手工民族包 , 民族风包 , 民族包包 , 帆布包 , 帆布包包 , 布包批发 , 布艺包 , 零钱包 , 手机包零钱包 , 帆布零钱包 , 民族风饰品 , 云南饰品 , 民族饰品 , 民族娃娃 ",宋银瑞,13669766596,,,650000,5人,,,,6969475,"法人名称：昆明市官渡区云梦工艺品经营部主要经营产品：东巴 , 东巴风铃 , 风铃批发 , 手工艺品 , 云南工艺品 , 民族包 , 手工民族包 , 民族风包 , 民族包包 , 帆布包 , 帆布包包 , 布包批发 , 布艺包 , 零钱包 , 手机包零钱包 , 帆布零钱包 , 民族风饰品 , 云南饰品 , 民族饰品 , 民族娃娃 经营范围：工艺品的销售营业执照号码：530111600899429经营状态：在业经营模式：无成立时间：2013年04月27日职员人数：5人注册资本：100 (万元)所属分类：其他综合零售黄页所属城市：昆明企业网 官渡区 官渡区官渡镇顺企编码：6969475商铺：http://kunming0134058.11467.com/",,,https://www.11467.com/kunming/co/134058.htm
城阳区兴业腾飞篷布销售部,青岛 青岛城阳区流亭街道南流路东仙家寨网点楼114号网点,053213687620435,"篷布 , 塑料篷布 , 棉质篷布 ,  帆布 , 保温棚 , 保温被 , 棉门帘 ,  帐篷 , 有机硅帆布 , 南韩篷布 , 棉线帆布 , 三防篷布 , 涂塑篷布 , 牛津篷布 , 帆布风筒 , 软门帘 ",赵沛光,13687620435,,,266043,5人,,,,20537327,"法人名称：城阳区兴业腾飞篷布销售部主要经营产品：篷布 , 塑料篷布 , 棉质篷布 ,  帆布 , 保温棚 , 保温被 , 棉门帘 ,  帐篷 , 有机硅帆布 , 南韩篷布 , 棉线帆布 , 三防篷布 , 涂塑篷布 , 牛津篷布 , 帆布风筒 , 软门帘 经营范围：篷布零售。(以上范围需经许可经营的,须凭许可证经营)营业执照号码：370214600596826发证机关：青岛市工商行政管理局城阳区分局经营状态：在营（开业）企业成立时间：2013年04月19日职员人数：5人所属分类：非织造及工业用布公司所属城市：青岛企业网 城阳区 城阳区城阳类型：个体顺企编码：20537327商铺：http://20537327.b2b.11467.com/",,,https://www.11467.com/qiye/20537327.htm
苏州天蓬工艺品有限公司,苏州 苏州吴中经济开发区越溪街道吴山街58号3幢120室,13771876755,"装饰画壁画 ,  枕头镜子工艺品 , 帆布画 , 国画油画字画 , 家居饰品 ",王长德,13771876755,,,薛瑞15190048692,在业,,,,50万元人民币 (万元),"法人名称：苏州天蓬工艺品有限公司主要经营产品：装饰画壁画 ,  枕头镜子工艺品 , 帆布画 , 国画油画字画 , 家居饰品 经营范围：工艺品的制作、销售；电脑图文设计、制作；摄影服务；文化艺术交流策划。（依法须经批准的项目，经相关部门批准后方可开展经营活动。营业执照号码：91320506076397286A发证机关：苏州市吴中区市场监督管理局核准日期：2014-07-07经营期限：10年经营状态：在业经营模式：生产加工成立时间：2013年09月04日职员人数：11人注册资本：50万元人民币 (万元)所属分类：办公摆挂饰公司所属城市：苏州企业网 吴中区 吴中区越溪类型：有限责任公司(自然人独资)顺企编码：21239426商铺：http://suzhou0378791.11467.com/",,,https://www.11467.com/suzhou/co/378791.htm
临沂市兰山区瑞升劳保用品经销处,临沂 临沂市兰山区解放路南兰田五金机电市场85号,86-05393597648,"安全帽 , 防寒棉帽 , 竹制安全帽 , 防护面屏 , 电焊面罩 , 防护眼镜 , 电焊防护镜片 , 电焊钳 , 防尘防毒面具 , 电焊手套 , 胶片手套 , 皱纹浸胶手套 , 乳胶牛筋手套 , 帆布手套 ,  工业耐酸碱手套 , 抗高温面具 , 隔热护颈面具 ,  全自动变光面罩 , 劳保鞋 ,  雨靴 ",赵德宝,13791538490,,,276000,2013年12月05日,,,,临沂企业网 兰山区 兰山区兰山,"法人名称：临沂市兰山区瑞升劳保用品经销处主要经营产品：安全帽 , 防寒棉帽 , 竹制安全帽 , 防护面屏 , 电焊面罩 , 防护眼镜 , 电焊防护镜片 , 电焊钳 , 防尘防毒面具 , 电焊手套 , 胶片手套 , 皱纹浸胶手套 , 乳胶牛筋手套 , 帆布手套 ,  工业耐酸碱手套 , 抗高温面具 , 隔热护颈面具 ,  全自动变光面罩 , 劳保鞋 ,  雨靴 经营范围：劳保用品(需经许可经营的，须凭有效许可证经营）批零兼营营业执照号码：371302600419443发证机关：临沂市兰山区工商行政管理局经营状态：在营（开业）经营模式：经销批发 [已实地认证]成立时间：2013年12月05日职员人数：11人注册资本：人民币0万元  (万元)所属分类：防护眼镜眼罩公司所属城市：临沂企业网 兰山区 兰山区兰山类型：个体工商户顺企编码：21203285商铺：http://21203285.b2b.11467.com/",,,https://www.11467.com/qiye/21203285.htm
高碑店市梁家营名硕箱包销售部, 河北 高碑店市 梁家营 - ,()031215027800096,"女包 , 尼龙双肩包 ,  钱包 , pu双肩包 , 帆布双肩包 , 小包零钱包 , 迷你包 ",倪绍光,15027800096,,,074001,http://19582325.b2b.11467.com/,,,,,"法人名称：高碑店市梁家营名硕箱包销售部主要经营产品：女包 , 尼龙双肩包 ,  钱包 , pu双肩包 , 帆布双肩包 , 小包零钱包 , 迷你包 经营状态：在业成立时间：2014年01月01日职员人数：5人所属分类：合成革公司顺企编码：19582325商铺：http://19582325.b2b.11467.com/",,,https://www.11467.com/qiye/19582325.htm
东莞市锦葛纺织有限公司,广东 东莞市 虎门镇宏发布料市场E005,076985528660,"帆布 , 斜纹布 , 马丁布 , 印花布 , 色织布 ,  麻布 , 弹力布 , 化纤布 , 起毛布 ,  涤棉 ",周平,13509229856,,,523000,2014年01月01日,,,,东莞企业网 虎门镇 ,"法人名称：东莞市锦葛纺织有限公司主要经营产品：帆布 , 斜纹布 , 马丁布 , 印花布 , 色织布 ,  麻布 , 弹力布 , 化纤布 , 起毛布 ,  涤棉 经营范围：生产、加工、销售：纺织品、针织品、布料、网料、皮料、服装辅料、服装、服饰。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：91441900093237778M发证机关：东莞市工商行政管理局核准日期：2015-12-03经营状态：存续成立时间：2014年01月01日职员人数：11人注册资本：100万人民币元 (万元)所属分类：绣花布公司所属城市：东莞企业网 虎门镇 类型：有限责任公司(自然人投资或控股)顺企编码：19800454商铺：http://dongguan0575657.11467.com/",,,https://www.11467.com/dongguan/co/575657.htm
广州市越秀区雄丽星皮具经营部,中国 广东 广州 白云区 三元里北站路明泉花园103 ,86-02028944857,"时尚女装包包 , 男女旅行包 , 工文包 , 钱包 , 手提包 , 单肩包 , 斜挎包 , 帆布包包 , 箱包 , 环保PVC , PU皮 , 加工生产 , 韩版时尚包 , 东亚风格款式 ",梁上兴,13711469943,,,510632,生产加工,,,,广州企业网 白云区 白云区三元里,"法人名称：广州市越秀区雄丽星皮具经营部主要经营产品：时尚女装包包 , 男女旅行包 , 工文包 , 钱包 , 手提包 , 单肩包 , 斜挎包 , 帆布包包 , 箱包 , 环保PVC , PU皮 , 加工生产 , 韩版时尚包 , 东亚风格款式 经营范围：批发、零售：皮具、日用品、服装、箱包、鞋。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：440104600809606发证机关：广州市工商行政管理局越秀分局核准日期：2013-07-24经营状态：存续经营模式：生产加工成立时间：2013年07月24日职员人数：51人所属分类：其他综合零售黄页所属城市：广州企业网 白云区 白云区三元里类型：个体户顺企编码：3983560商铺：http://guangzhou0495273.11467.com/",,,https://www.11467.com/guangzhou/co/495273.htm
高碑店市泗庄金宝盆箱包加工厂,保定 高碑店市泗庄镇南大街村 - ,13180251216,"学生包背包 , 双肩背 ,  PU女包 男包 钱包 ,  帆布尼龙休闲包 旅行包 ,  运动包 卡包 ",王喜祥,13331262038,,,071000,11人,,,,20527598,"法人名称：高碑店市泗庄金宝盆箱包加工厂主要经营产品：学生包背包 , 双肩背 ,  PU女包 男包 钱包 ,  帆布尼龙休闲包 旅行包 ,  运动包 卡包 经营范围：箱包加工、销售（不得使用有毒粘合剂）营业执照号码：130684600211490发证机关：高碑店市工商行政管理局经营状态：存续（在营、开业、在册）成立时间：2013年09月09日职员人数：11人所属分类：PA公司所属城市：保定企业网 高碑店市 高碑店市泗庄镇类型：个体顺企编码：20527598商铺：http://baoding0105904.11467.com/",,,https://www.11467.com/baoding/co/105904.htm
上海千始实业有限公司,上海 上海市奉贤区奉城镇川南奉公路9485号10幢,021-31135899,pvc输送带 全绵帆布输送带 糙面橡胶带 黑绒绿绒包辊带 不锈钢钢扣 pu输送带 pu圆带 片基带 活络带 硅胶输送带 橡胶输送带 特氟龙输送带,任丽萍,13764045379,,,3277291924@qq.com,2013年07月10日,,,,上海企业网 奉贤区 奉贤区奉城镇,法人名称：上海千始实业有限公司主要经营产品：pvc输送带 全绵帆布输送带 糙面橡胶带 黑绒绿绒包辊带 不锈钢钢扣 pu输送带 pu圆带 片基带 活络带 硅胶输送带 橡胶输送带 特氟龙输送带经营范围：销售机械设备及配件、五金交电、电子产品、橡塑制品、电线电缆、仪器仪表、建材、装潢材料、计算机、软件及辅助设备、办公用品、日用百货，机械设备技术领域内的技术服务、技术咨询，商务信息咨询，设计、制作、代理各类广告，会务服务，保洁服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】营业执照号码：310118002870369发证机关：奉贤区市场监管局经营状态：存续（在营、开业、在册）经营模式：经销批发成立时间：2013年07月10日职员人数：101人注册资本：5000 (万元)所属分类：传动带公司所属城市：上海企业网 奉贤区 奉贤区奉城镇类型：有限责任公司（自然人投资或控股）顺企编码：19894105商铺：http://shanghai01100956.11467.com/,,,https://www.11467.com/shanghai/co/1100956.htm
临沂市兰山区千安劳保用品有限公司,临沂 兰山区金兰物流城B1区16号,18669927687,"本公司自有工厂 主要生产牛皮电焊手套 帆布手套 在临沂设有大型仓库和销售中心 , 品种齐全 质优价廉 欢迎广大客户光临选购 ",王飞,18669927687,,,1225873751@qq.com,在营,,,,http://qianan88.1688.com,"法人名称：临沂市兰山区千安劳保用品有限公司主要经营产品：本公司自有工厂 主要生产牛皮电焊手套 帆布手套 在临沂设有大型仓库和销售中心 , 品种齐全 质优价廉 欢迎广大客户光临选购 经营范围：批发零售：劳保、防护用品。（需许可经营的，须持许可证资质证经营）(依法须经批准的项目，经相关部门批准后方可开展经营活动)。营业执照号码：371301200007717发证机关：临沂市工商行政管理局商城分局核准日期：2014-12-18经营期限：10年经营状态：在营成立时间：2012年08月20日职员人数：20人注册资本：100 (万元)阿里商铺：http://qianan88.1688.com所属分类：加工其他未分类公司所属城市：临沂企业网 兰山区 类型：有限责任公司(自然人投资或控股)顺企编码：7680155商铺：http://linyi089725.11467.com/",,,https://www.11467.com/linyi/co/89725.htm
河源市广盛兴帆布有限公司,河源 河源市源城区高塘源星生活安置点第31、32卡门店,13923113362,"汽车篷布 , 防水盖货篷布 , 防水帆布 , 搭棚篷布 , 猪场卷帘 , 防水帆布袋 , 集装箱盖布 , 帆布水池 , 鸡场窗帘 , 码头遮盖帆布 , 厂房顶棚篷布 , 机械防水罩 ",曹志深,13435364725,,,2410749436@qq.com,2013年01月30日,,,,河源企业网,"法人名称：河源市广盛兴帆布有限公司主要经营产品：汽车篷布 , 防水盖货篷布 , 防水帆布 , 搭棚篷布 , 猪场卷帘 , 防水帆布袋 , 集装箱盖布 , 帆布水池 , 鸡场窗帘 , 码头遮盖帆布 , 厂房顶棚篷布 , 机械防水罩 经营范围：帆布批发、零售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：441602000009838发证机关：河源市工商行政管理局源城分局核准日期：2016-04-07经营状态：存续成立时间：2013年01月30日职员人数：40人注册资本：人民币18 万元 (万元)所属分类：化学纤维公司所属城市：河源企业网类型：有限责任公司(自然人投资或控股)顺企编码：5232132商铺：http://heyuan018392.11467.com/",,,https://www.11467.com/heyuan/co/18392.htm
广州市花都区狮岭玖玲皮具厂,中国 广东 广州 花都区 狮岭镇宝峰路3号 ,86 020 86853132,"巴黎世家机车包 , 韩版女包 , 真皮钱包 , 帆布双肩背包 , 时尚女包 , 骷髅铆钉女包 , 欧美女包 , PU女包 , 欧美明星包 , JPKR晶品客容 ",李小龙,13533229944,,,jpkr,皮革毛皮羽毛(绒)及其制品业黄页,,,,,"法人名称：广州市花都区狮岭玖玲皮具厂主要经营产品：巴黎世家机车包 , 韩版女包 , 真皮钱包 , 帆布双肩背包 , 时尚女包 , 骷髅铆钉女包 , 欧美女包 , PU女包 , 欧美明星包 , JPKR晶品客容 经营范围：加工：皮具。营业执照号码：440121600478170经营状态：在业成立时间：2012年06月19日职员人数：101人所属分类：皮革毛皮羽毛(绒)及其制品业黄页所属城市：广州企业网 花都区 花都区狮岭镇顺企编码：21736015商铺：http://guangzhou0634270.11467.com/",,,https://www.11467.com/guangzhou/co/634270.htm
绍兴柯桥君轩纺织品有限公司,中国 浙江 绍兴 柯桥北联市场一区一楼1241号 ,86 0575 89987928,"印花布 , 染色布 , 帆布 , 纱卡 , 纱布 , 滴塑布 , 坯布 ",金维,18857520928,,,junxuanfz1688,存续,,,,纺织业黄页,"法人名称：绍兴柯桥君轩纺织品有限公司主要经营产品：印花布 , 染色布 , 帆布 , 纱卡 , 纱布 , 滴塑布 , 坯布 经营范围：一般经营项目：批发、零售：纺织品、窗帘、窗纱、布艺；货物进出口（法律、行政法规禁止的除外）。营业执照号码：91330621591750478H发证机关：绍兴市柯桥区工商行政管理局核准日期：2016-04-08经营期限：10年经营状态：存续成立时间：2012年02月28日职员人数：11人注册资本：50 万元人民币 (万元)所属分类：纺织业黄页所属城市：绍兴企业网 绍兴县 绍兴县柯桥类型：私营有限责任公司(自然人控股或私营性质企业控股)顺企编码：21738055商铺：http://shaoxing0135943.11467.com/",,,https://www.11467.com/shaoxing/co/135943.htm
重庆吉文篷布有限责任公司,重庆 重庆市渝中区大坪正街160号万科中心11幢3206,0086-02365355620,"篷布 , 蓬布 , 油布 , 帆布 , 帐篷 , 皮革 ",佘连清,15320251217,,,she168198@yahoo.com.cn,生产加工 [已实地认证],,,,http://www.cqpengbu.com,"法人名称：重庆吉文篷布有限责任公司主要经营产品：篷布 , 蓬布 , 油布 , 帆布 , 帐篷 , 皮革 经营范围：加工、销售：篷布、纺织制品、塑料制品。（以上范围国家法律、法规禁止经营的不得经营；国家法律、法规规定应经审批而未获审批前不得经营）*营业执照号码：500106000136713发证机关：重庆市工商行政管理局沙坪坝区分局核准日期：2015-07-28经营状态：存续（在营、开业、在册）经营模式：生产加工 [已实地认证]成立时间：2012年03月27日职员人数：2人注册资本：50万元 (万元)公司官网：http://www.cqpengbu.com所属分类：纺织品加工公司所属城市：重庆企业网 渝中区 渝中区大坪类型：有限责任公司顺企编码：142246商铺：http://chongqing0197976.11467.com/",,,https://www.11467.com/chongqing/co/197976.htm
东莞市广政纺织品有限公司,中国 广东 东莞 虎门镇富民布料市场8排21号 ,86-076985026158,"帆布 , 马丁 , 麻布 , 斜纹布 , 印花布 , 再生棉布 , 色织布 , 绒布 ",韩哲,13433668798,,,523000,经销批发 [已实地认证],,,,纺织业黄页,"法人名称：东莞市广政纺织品有限公司主要经营产品：帆布 , 马丁 , 麻布 , 斜纹布 , 印花布 , 再生棉布 , 色织布 , 绒布 经营范围：销售：纺织品。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：91441900594031137T发证机关：东莞市工商行政管理局核准日期：2016-03-29经营状态：存续经营模式：经销批发 [已实地认证]成立时间：2012年04月05日职员人数：11人注册资本：10万人民币元 (万元)所属分类：纺织业黄页所属城市：东莞企业网 虎门镇 类型：有限责任公司(自然人投资或控股)顺企编码：2406222商铺：http://dongguan0555989.11467.com/",,,https://www.11467.com/dongguan/co/555989.htm
广州讯购贸易有限公司,广东广州市花都区狮岭镇南航碧花园D609B-3,86 020 86928101,箱包;男式斜跨单肩包;高档男式单肩包;帆布包;双肩帆布包;复古帆布包;欧美帆布包;印花帆布包;洗水帆布包;女式帆布包;商务休闲包;潮流休闲包;多功能休闲包;旅行双肩包;旅游双肩包;可爱双肩包;帆布背包;学生双肩背包;电脑背包;束口背包,向梦莹,13580369158,,,510000,无,,,,批发业黄页,法人名称：广州讯购贸易有限公司主要经营产品：箱包;男式斜跨单肩包;高档男式单肩包;帆布包;双肩帆布包;复古帆布包;欧美帆布包;印花帆布包;洗水帆布包;女式帆布包;商务休闲包;潮流休闲包;多功能休闲包;旅行双肩包;旅游双肩包;可爱双肩包;帆布背包;学生双肩背包;电脑背包;束口背包经营范围：箱、包批发;鞋帽零售;服装零售;鞋帽批发;纺织品及针织品零售;箱、包零售;服装批发;纺织品、针织品及原料批发;(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：914401145639678990发证机关：广州市工商行政管理局花都分局核准日期：2016-04-19经营状态：存续经营模式：无成立时间：2010年10月28日职员人数：51人注册资本：100 (万元)所属分类：批发业黄页所属城市：广州企业网 花都区 花都区狮岭镇类型：有限责任公司(自然人投资或控股)顺企编码：3962997商铺：http://guangzhou0495480.11467.com/,,,https://www.11467.com/guangzhou/co/495480.htm
沈阳军光帐篷厂,沈阳 沈阳市和平区砂南路1号 - ,024-23327227,"沈阳市军光帐篷厂是生产加工帐篷及帆布制品 , 车衣 , 棉门帘专业厂 , 产品规格齐全 , 可根据客户需求定做加工 , 本厂技术过硬 , 生产能力强 , 并拥有资深设计师和专业生产队伍 , 产品在选料上完全采用军品定点生产单位优质原 ",张敏玲,13840027227,,,syygzp@163.com,绗缝加工公司,,,,,"法人名称：沈阳军光帐篷厂主要经营产品：沈阳市军光帐篷厂是生产加工帐篷及帆布制品 , 车衣 , 棉门帘专业厂 , 产品规格齐全 , 可根据客户需求定做加工 , 本厂技术过硬 , 生产能力强 , 并拥有资深设计师和专业生产队伍 , 产品在选料上完全采用军品定点生产单位优质原 经营状态：在业成立时间：2010年02月27日职员人数：9人注册资本：30 (万元)工厂官网：http://www.syygzp.com所属分类：绗缝加工公司所属城市：沈阳企业网 法库县 法库县和平乡顺企编码：63809",,,https://www.11467.com/shenyang/co/81307.htm
陕西瑞星物资有限公司,陕西 西安市长安区 斗门工业区,15809213308,"塑料包装袋 ,  工业塑料包装罩 , 平口袋 , 立体袋 , 防静电膜 , 塑料包装罩 , 防雨布 ,  卷膜 , 军用黄帆布罩 , 遮阳网 ",李建军,13709210235,,,710000,2009年01月01日,,,,西安企业网 长安区 长安区斗门,"法人名称：陕西瑞星物资有限公司主要经营产品：塑料包装袋 ,  工业塑料包装罩 , 平口袋 , 立体袋 , 防静电膜 , 塑料包装罩 , 防雨布 ,  卷膜 , 军用黄帆布罩 , 遮阳网 经营范围：一般经营项目：建筑材料、金属结构件、橡胶制品、塑料制品、五金水暖、二类机电的销售；机械加工。(依法须经批准的项目，经相关部门批准后方可开展经营活动)营业执照号码：91610104687959364H发证机关：西安市工商行政管理局莲湖分局核准日期：2015-11-20经营状态：存续成立时间：2009年01月01日职员人数：11人注册资本：100 (万元)所属分类：工农业用塑料制品公司所属城市：西安企业网 长安区 长安区斗门类型：有限责任公司(自然人投资或控股)顺企编码：20180249商铺：http://xian0137679.11467.com/",,,https://www.11467.com/xian/co/137679.htm
常熟市百誉复合包装材料有限公司,苏州 江苏常熟市常熟市虞山镇深圳路（勤丰村旁）,86 0512 52132116,"复合无纺布 , 淋膜无纺布 , 镀铝箔无纺布 , 镀铝膜涂膜 , 纸张涂膜 , 牛皮纸编织布复合 , 网纱布涂膜 , 纸塑复合 , 针刺棉贴膜 , 麻布淋膜 , 帆布淋膜复合 , 水刺布涂膜 , 涂银无纺布 , 保温铝膜无纺布 , 银色无纺布 ",钱凤娟,18962392962,,,215500,生产厂家,,,,船舶专用配件公司,"法人名称：常熟市百誉复合包装材料有限公司主要经营产品：复合无纺布 , 淋膜无纺布 , 镀铝箔无纺布 , 镀铝膜涂膜 , 纸张涂膜 , 牛皮纸编织布复合 , 网纱布涂膜 , 纸塑复合 , 针刺棉贴膜 , 麻布淋膜 , 帆布淋膜复合 , 水刺布涂膜 , 涂银无纺布 , 保温铝膜无纺布 , 银色无纺布 经营范围：许可经营项目：无 一般经营项目：复合包装材料、服装服饰制造、加工、销售。（经环保部门批准后方可生产）。营业执照号码：320581000221814发证机关：常熟市市场监督管理局核准日期：2010-04-21经营状态：在业经营模式：生产厂家成立时间：2010年04月21日职员人数：11人注册资本：50 (万元)所属分类：船舶专用配件公司所属城市：苏州企业网 常熟市 常熟市虞山镇类型：有限责任公司顺企编码：11752561商铺：http://suzhou0356894.11467.com/",,,https://www.11467.com/suzhou/co/356894.htm
东莞通拓篷布厂,东莞 东莞市虎门镇百达大道名购商务大厦11楼1113室,076989777016,"PVC涂塑布 , 刀刮布 , 蜡帆布 , 军用硅布 , 军用篷布 , 三色布 , 军用帆布 , PE布 , 双色布 , 南韩布 , 彩条布 , 红白蓝布 , 油布 , 三防布 , 涂层布 , 防火布 , 阻燃布 ",黄先生,076989777016,,,1426279394@qq.com,10 (万元),,,,25964626,"法人名称：东莞通拓篷布厂主要经营产品：PVC涂塑布 , 刀刮布 , 蜡帆布 , 军用硅布 , 军用篷布 , 三色布 , 军用帆布 , PE布 , 双色布 , 南韩布 , 彩条布 , 红白蓝布 , 油布 , 三防布 , 涂层布 , 防火布 , 阻燃布 经营范围：帆布，篷布经营状态：在业经营模式：生产，销售，服务成立时间：2008年08月10日职员人数：10人注册资本：10 (万元)工厂官网：http://www.gdpingan.com所属分类：人造革公司所属城市：东莞企业网 虎门镇 顺企编码：25964626商铺：http://dongguan0636508.11467.com/",,,https://www.11467.com/dongguan/co/636508.htm
宁晋县恒安绳网厂,石家庄 宁晋县河渠镇河渠村 - ,86 0311  86076528,"安全网 , 密目网 , 安全带 ,  大绳  ,  各种线手套  , 帆布手套 , 遮阳网 , 黑塑料布 , 刹车带 , 拖车带 ",杨玉山 ,13001808691,,,050000,无需验资 (万元),,,,11416282,"法人名称：宁晋县恒安绳网厂主要经营产品：安全网 , 密目网 , 安全带 ,  大绳  ,  各种线手套  , 帆布手套 , 遮阳网 , 黑塑料布 , 刹车带 , 拖车带 经营范围：绳网，加工、销售*营业执照号码：130528600104740发证机关：宁晋县工商局经营状态：存续（在营、开业、在册）成立时间：2009年11月17日注册资本：无需验资 (万元)所属分类：安全网公司所属城市：石家庄企业网类型：个体顺企编码：11416282商铺：http://shijiazhuang092690.11467.com/",,,https://www.11467.com/shijiazhuang/co/92690.htm
山东省淄博市张店蓬布厂,淄博 张店张田路55号 - ,0533-3115496,"救灾帐篷 , 施工帐篷 , 军用帐篷 ,  帆布  , 三防篷布 , 汽车蓬布 ,  塔衣  ,  炮衣  ,  车衣  , 遮阳棚 ,  帐篷 ",吴瑞芬 ,13606439795,,,229510946@qq.com,2004年05月19日,,,,个人独资企业,"法人名称：山东省淄博市张店蓬布厂主要经营产品：救灾帐篷 , 施工帐篷 , 军用帐篷 ,  帆布  , 三防篷布 , 汽车蓬布 ,  塔衣  ,  炮衣  ,  车衣  , 遮阳棚 ,  帐篷 经营范围：蓬布制品加工、修理。(依法须经批准的项目，经相关部门批准后方可开展经营活动)*营业执照号码：370303329022556发证机关：张店区工商行政管理局核准日期：2012-05-23经营状态：在营成立时间：2004年05月19日注册资本：无需验资 (万元)所属分类：交通运输产品加工公司所属城市：淄博企业网 张店区 类型：个人独资企业顺企编码：16717563商铺：http://zibo012734.11467.com/",,,https://www.11467.com/zibo/co/12734.htm
扬州多得利贸易有限公司,扬州 扬州市高桥路28号12幢602室,13952757188,"牛仔布 , 色织布 , 染色布 , 服装服饰 , 纺织品 ,  坯布  ,  帆布  ,  纱卡  , 灯芯绒 ,  T/C面料  , 针织布 ",杨小平,13952757188,,,2334582680@qq.com,2007年01月12日,,,,14843884,"法人名称：扬州多得利贸易有限公司主要经营产品：牛仔布 , 色织布 , 染色布 , 服装服饰 , 纺织品 ,  坯布  ,  帆布  ,  纱卡  , 灯芯绒 ,  T/C面料  , 针织布 经营范围：服装、服饰、纺织原料、皮革制品、鞋帽、日用百货、工艺品、五金交电、电子产品、通讯器材（不含卫星地面接收设备及无线电发射设备）、塑料制品、建筑材料、灯具、仪器、仪表、机电设备及配件、机械设备、计算机软硬件及配件销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：913210007965260589发证机关：扬州市蜀冈—瘦西湖风景名胜区市场监督管理局核准日期：2016-05-25经营状态：在业成立时间：2007年01月12日所属分类：库存服装公司所属城市：扬州企业网类型：有限责任公司顺企编码：14843884商铺：http://yangzhou078812.11467.com/",,,https://www.11467.com/yangzhou/co/78812.htm
济南齐鲁帆布帐篷有限公司,济南 济南市天桥区蓝翔路15号时代总部基地9区2号,13082736007,"施工帐篷 , 棉门帘保温被 , 救灾帐篷 , 推拉帐篷 , 折叠帐篷 , 旅游帐 ",肖经理,13082736007,,,270873553@qq.com,生产销售及服务,,,,济南企业网 天桥区 ,"法人名称：济南齐鲁帆布帐篷有限公司主要经营产品：施工帐篷 , 棉门帘保温被 , 救灾帐篷 , 推拉帐篷 , 折叠帐篷 , 旅游帐 经营范围：军用帐篷、施工帐篷、民用帐篷、篷布及帆布制品普通货运；生产、销售：帆布及制品。营业执照号码：370105200006056发证机关：济南市天桥区市场监督管理局核准日期：2016-06-20经营状态：在营经营模式：生产销售及服务成立时间：2005年04月12日注册资本：500万元人民币 (万元)所属分类：帐篷公司所属城市：济南企业网 天桥区 类型：有限责任公司(自然人独资)顺企编码：6306607商铺：http://jinan0101253.11467.com/",,,https://www.11467.com/jinan/co/101253.htm
东莞鑫利来纺织品有限公司,广东省东莞市虎门镇虎门国际布料交易中心6B-205号,0769-89779898,有机棉帆布 BCI良好棉布 GRS再生棉布 有机棉斜纹布 有机棉猫眼布  纯棉帆布,赵兴超,13580762098,,,xllfz1688@163.com,纺织皮革公司,,,,,法人名称：东莞鑫利来纺织品有限公司主要经营产品：有机棉帆布 BCI良好棉布 GRS再生棉布 有机棉斜纹布 有机棉猫眼布  纯棉帆布经营状态：在业经营模式：生产 销售成立时间：2006年06月12日注册资本：100万 (万元)公司官网：http://xllfz.com/所属分类：纺织皮革公司所属城市：东莞企业网 虎门镇 顺企编码：26378852商铺：http://dongguan0639630.11467.com/,,,https://www.11467.com/dongguan/co/639630.htm
