公司名,地址,固定电话,主营产品,客户,手机号,公司网站,公司简介,电子邮箱,经营模式,企业类型,城市,公司规模,注册资本,详细信息,来源网站,记录时间,_url
深圳市恒耀制袋有限公司,深圳 深圳市龙岗区平湖街道华南大道一号华南国际纺织服装原辅料物流区一期T10栋109号,15889780164,"生产：帆布袋 , 涤纶袋 , 牛津布袋 , 环保袋 , 编织袋 , 沙滩垫 ,  各种车缝袋子 , 原材料 ",林惠龙,18129805339,,,2851382904@qq.com,2014年04月17日,,,,深圳企业网 龙岗区 龙岗区龙岗,"法人名称：深圳市恒耀制袋有限公司主要经营产品：生产：帆布袋 , 涤纶袋 , 牛津布袋 , 环保袋 , 编织袋 , 沙滩垫 ,  各种车缝袋子 , 原材料 经营范围：手袋、布袋、环保袋产品的购销与设计；国内贸易（不含专营、专控、专卖商品）；货物及技术进出口。营业执照号码：440307109180767发证机关：深圳市市场监督管理局经营状态：存续经营模式：生产加工成立时间：2014年04月17日职员人数：11人注册资本：人民币10万元  (万元)所属分类：帆布袋公司所属城市：深圳企业网 龙岗区 龙岗区龙岗类型：有限责任公司顺企编码：21209543商铺：http://shenzhen0947406.11467.com/",,,https://www.11467.com/shenzhen/co/947406.htm
苍南县龙港尚雅无纺布制袋厂,温州 苍南县龙港镇洪口路471-475号一层,057764275564,"帆布袋 , 无纺布袋 , 涤纶袋 , 牛津袋 ",夏远可,15057386638,,,325802,11人,,,,19506493,"法人名称：苍南县龙港尚雅无纺布制袋厂主要经营产品：帆布袋 , 无纺布袋 , 涤纶袋 , 牛津袋 经营范围：无纺布袋加工营业执照号码：330327604404817发证机关：苍南县市场监督管理局经营状态：注销成立时间：2014年03月10日职员人数：11人所属分类：帆布袋公司所属城市：温州企业网 苍南县 苍南县龙港镇类型：个体工商户顺企编码：19506493商铺：http://wenzhou0246428.11467.com/",,,https://www.11467.com/wenzhou/co/246428.htm
泰州昕琦绳网带有限公司,泰州 江苏江都市浦头镇工业园区 ,(0523)86 0514 86420981,"安全绳 , 救援绳 , 编织绳 , 安全网 , 弹力绳 , 帐篷绳 , 登山绳 , 攀登绳 , 引纸绳 , PP绳 , 丙纶绳 , 涤纶绳 ",万西斌,18118234247,,,shop1433483876203,在业,,,,50万元 (万元),"法人名称：泰州昕琦绳网带有限公司主要经营产品：安全绳 , 救援绳 , 编织绳 , 安全网 , 弹力绳 , 帐篷绳 , 登山绳 , 攀登绳 , 引纸绳 , PP绳 , 丙纶绳 , 涤纶绳 经营范围：绳、网、带、电力工具、体育器材制造，销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：321203000086162发证机关：泰州市高港工商行政管理局核准日期：2015-05-26经营期限：10年经营状态：在业经营模式：生产厂家成立时间：2015年05月26日职员人数：11人注册资本：50万元 (万元)所属分类：安全网公司所属城市：泰州企业网类型：有限责任公司(自然人独资)顺企编码：23599077商铺：http://taizhoushi062173.11467.com/",,,https://www.11467.com/taizhoushi/co/62173.htm
浙江天台金钟滤业有限公司,台州 天台县平桥镇花前工业园区,86 0576 83672321,"丙纶滤布 , 涤纶滤布 , 滤布袋 , 单丝滤布等 , 工业滤布 , 离心机滤布 , 滤布袋 , 压滤机板框滤布 , 丙纶短纤滤布 , 高强度丙纶滤布 , 高效涤纶滤布 , 涤纶耐酸碱滤布 , 耐酸耐碱工业滤布 , 工业复丝滤布 , 压滤机板框式滤布 , 工业离心机滤布 , 涤纶离心机过滤布 , 离心机滤袋滤布 , pp离心机过滤布 , 除尘袋滤布袋 ",贾恩德,18658340095,,,shop1374166612066,11人,,,,23355645,"法人名称：浙江天台金钟滤业有限公司主要经营产品：丙纶滤布 , 涤纶滤布 , 滤布袋 , 单丝滤布等 , 工业滤布 , 离心机滤布 , 滤布袋 , 压滤机板框滤布 , 丙纶短纤滤布 , 高强度丙纶滤布 , 高效涤纶滤布 , 涤纶耐酸碱滤布 , 耐酸耐碱工业滤布 , 工业复丝滤布 , 压滤机板框式滤布 , 工业离心机滤布 , 涤纶离心机过滤布 , 离心机滤袋滤布 , pp离心机过滤布 , 除尘袋滤布袋 经营范围：滤布、筛网、纺织品、针织品制造、销售。分支机构经营场所设在天台县平桥镇工业区、天台县平桥镇友谊路1-14号营业执照号码：331023000065132发证机关：天台县行政审批局经营状态：存续成立时间：2014年11月04日职员人数：11人所属分类：滤布公司所属城市：台州企业网 天台县 天台县平桥镇类型：有限责任公司(自然人独资)顺企编码：23355645商铺：http://23355645.b2b.11467.com/",,,https://www.11467.com/qiye/23355645.htm
东莞市虎门亿之沣纺织品商行,广东 东莞市 虎门富民皮料布料市场B区1063A,076985230988,"佳积布 , 全棉布 , 涤纶布 , 尼龙布 , 化纤布 ",姚锦阳,15382829990,,,523898,生产厂家,,,,反光材料公司,"法人名称：东莞市虎门亿之沣纺织品商行主要经营产品：佳积布 , 全棉布 , 涤纶布 , 尼龙布 , 化纤布 经营范围：批发、零售：纺织品。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：441900606224605发证机关：东莞市工商行政管理局核准日期：2014-04-29经营状态：存续经营模式：生产厂家成立时间：2014年01月01日职员人数：51人注册资本：50 (万元)所属分类：反光材料公司所属城市：东莞企业网类型：个体户顺企编码：19441915商铺：http://dongguan0597415.11467.com/",,,https://www.11467.com/dongguan/co/597415.htm
浙江天台鸿祥滤料有限公司,台州 天台县平桥镇榧树塘村 - ,86 0576 83665060,"涤纶滤布 , 锦纶滤布 , 丙纶滤布 , 全棉滤布 , 无纺布 , 维纶滤布 , 维纶过滤布 , 防静电单丝滤布 , 高密度单丝滤布 , 优质单丝滤布 , 直销单丝滤布 , 工业维纶滤布 , 订制维纶滤布 , 耐碱维纶滤布 , 维纶液体滤布 , 防静电维纶滤布 , 防腐维纶滤布 , 耐酸维纶滤布 , 板框新型滤布 , 食品级新型滤布 ",范雪英,13173769602,,,tthxlb,2014年11月10日,,,,台州企业网 天台县 天台县平桥镇,"法人名称：浙江天台鸿祥滤料有限公司主要经营产品：涤纶滤布 , 锦纶滤布 , 丙纶滤布 , 全棉滤布 , 无纺布 , 维纶滤布 , 维纶过滤布 , 防静电单丝滤布 , 高密度单丝滤布 , 优质单丝滤布 , 直销单丝滤布 , 工业维纶滤布 , 订制维纶滤布 , 耐碱维纶滤布 , 维纶液体滤布 , 防静电维纶滤布 , 防腐维纶滤布 , 耐酸维纶滤布 , 板框新型滤布 , 食品级新型滤布 经营范围：滤布、筛网、橡胶制品、五金制品制造、销售。分支机构经营场所设在天台县平桥镇友谊东路20号营业执照号码：331023000065190发证机关：天台县工商行政管理局经营状态：存续经营模式：生产厂家成立时间：2014年11月10日职员人数：11人注册资本：500 (万元)所属分类：滤布公司所属城市：台州企业网 天台县 天台县平桥镇类型：私营有限责任公司(自然人控股或私营性质企业控股)顺企编码：22642100商铺：http://taizhou0166989.11467.com/",,,https://www.11467.com/taizhou/co/166989.htm
浙江天台雨杰滤料有限公司,中国 浙江 台州 天台县 平桥镇圣泉北路 ,86 0576 83689346,"液体过滤袋 , 空气过滤袋 , 除尘袋 , 板框过滤袋 , PPS , 美塔斯 , 玻纤布袋 , 亚克力 , 滤布 , 板框压滤机滤布 , 涤纶滤布 , 空气滤布 , 氟美斯滤布 , 除尘滤袋 , 高温滤袋 , 除尘布袋 , 过滤布袋 , 过滤棉 , 防尘过滤棉 , 集尘袋布袋 ",吴天龙,18869994777,,,yujielvliao,2014年11月17日,,,,台州企业网 天台县 天台县平桥镇,"法人名称：浙江天台雨杰滤料有限公司主要经营产品：液体过滤袋 , 空气过滤袋 , 除尘袋 , 板框过滤袋 , PPS , 美塔斯 , 玻纤布袋 , 亚克力 , 滤布 , 板框压滤机滤布 , 涤纶滤布 , 空气滤布 , 氟美斯滤布 , 除尘滤袋 , 高温滤袋 , 除尘布袋 , 过滤布袋 , 过滤棉 , 防尘过滤棉 , 集尘袋布袋 经营范围：一般经营项目：滤布、筛网、除尘设备、环保设备、电缆桥架、金属制品制造、销售。营业执照号码：9133102357293348XB发证机关：天台县工商行政管理局核准日期：2015-12-29经营状态：存续成立时间：2014年11月17日职员人数：11人注册资本：800 万元人民币 (万元)所属分类：过滤棉公司所属城市：台州企业网 天台县 天台县平桥镇类型：私营有限责任公司(自然人控股或私营性质企业控股)顺企编码：21740073商铺：http://taizhou0160103.11467.com/",,,https://www.11467.com/taizhou/co/160103.htm
扬州兴轮绳缆有限公司,扬州 宝应县小官庄镇工业集中区沿广路,0514-80387157,"船用缆绳 , 三股绳 , 四股绳 , 六股绳 , 八股绳 , 十二股绳 , 双层编织绳 , PP绳 , PE绳 , 丙纶复丝绳 , 涤纶绳 , 锦纶绳 , 高分子聚乙烯绳 , 剑麻绳 , 绞盘绳 , 海工用绳 , 影视用绳 , 安全网 , 吊带 , 直升机防滑网 ",王维文,15866647357,,,weiwen959@163.com,在业,,,,1280万元 (万元),"法人名称：扬州兴轮绳缆有限公司主要经营产品：船用缆绳 , 三股绳 , 四股绳 , 六股绳 , 八股绳 , 十二股绳 , 双层编织绳 , PP绳 , PE绳 , 丙纶复丝绳 , 涤纶绳 , 锦纶绳 , 高分子聚乙烯绳 , 剑麻绳 , 绞盘绳 , 海工用绳 , 影视用绳 , 安全网 , 吊带 , 直升机防滑网 经营范围：绳缆、网、带、索具、绳梯设计、制造、加工、销售；自营和代理各类商品的进出口业务，但国家限定企业经营或禁止进出口的商品除外。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：91321023331317547D发证机关：宝应县市场监督管理局核准日期：2016-04-18经营期限：10年经营状态：在业经营模式：生产厂家成立时间：2015年02月03日职员人数：51人注册资本：1280万元 (万元)所属分类：缆绳、锚绳公司所属城市：扬州企业网 宝应县 宝应县小官庄镇类型：有限责任公司顺企编码：46865709商铺：http://46865709.b2b.11467.com/",,,https://www.11467.com/qiye/46865709.htm
天台县欣旺滤料有限公司,台州 天台县平桥镇始丰中路1-5号,86 0576 83666958,"涤纶滤布 , 丙纶滤布 , 滤布袋 , 滤网 , 除尘滤布 , 涤纶长丝过滤布 , 丙纶过滤布 , 订做滤布袋 , pp过滤网 , 除尘滤布加工 , 高精度涤纶滤布 , 丙纶针刺滤布 , 覆膜滤布袋 , 聚酯滤网 , 防静电除尘滤布 , 高效涤纶滤布 , 压滤机丙纶滤布 , 耐腐蚀滤布袋 , 空气滤网 , 高温除尘滤布 ",庞正辉,13968579011,,,tzxinwang,2014年11月04日,,,,私营有限责任公司(自然人控股或私营性质企业控股),"法人名称：天台县欣旺滤料有限公司主要经营产品：涤纶滤布 , 丙纶滤布 , 滤布袋 , 滤网 , 除尘滤布 , 涤纶长丝过滤布 , 丙纶过滤布 , 订做滤布袋 , pp过滤网 , 除尘滤布加工 , 高精度涤纶滤布 , 丙纶针刺滤布 , 覆膜滤布袋 , 聚酯滤网 , 防静电除尘滤布 , 高效涤纶滤布 , 压滤机丙纶滤布 , 耐腐蚀滤布袋 , 空气滤网 , 高温除尘滤布 经营范围：滤布、滤布袋、滤芯、筛网、针刺呢、无纺布、除尘设备、环保设备、过滤设备、滤袋配件、五金制品、制造、销售、加工。营业执照号码：331023000065149发证机关：天台县工商行政管理局经营状态：存续经营模式：生产厂家成立时间：2014年11月04日职员人数：11人所属分类：滤布公司所属城市：台州企业网 天台县 天台县始丰类型：私营有限责任公司(自然人控股或私营性质企业控股)顺企编码：23597871商铺：http://taizhou0181353.11467.com/",,,https://www.11467.com/taizhou/co/181353.htm
深圳市龙岗区布吉嘉力电器商行,深圳 广东广州市越秀区惠福西路240号024档,(0755)86 020 83360769,"整流桥堆 , 二极管 , 三极管 , 电解电容 , 集成IC , 可控硅 , CBB电容 , 涤纶电容 ",谢伟杰,13710071380,,,shop1419525869823,23356731,,,,,"法人名称：深圳市龙岗区布吉嘉力电器商行主要经营产品：整流桥堆 , 二极管 , 三极管 , 电解电容 , 集成IC , 可控硅 , CBB电容 , 涤纶电容 经营状态：在业成立时间：2014年12月18日职员人数：11人所属分类：二极管公司所属城市：深圳企业网 龙岗区 顺企编码：23356731商铺：http://shenzhen01071080.11467.com/",,,https://www.11467.com/shenzhen/co/1071080.htm
安平县森天丝网制品有限公司,河北省衡水市安平县东黄城乡建赵庄村南200米处,18703385553,"尼龙网 , 锦纶网 , 涤纶网 , 洗煤网 , 药筛网 , 印刷网 , 耳机网 , 坐垫网 , 油漆网 , 聚酯网 ",赵晓明,18703385553,,,053000,存续（在营、开业、在册）,,,,100万人民币 (万元),"法人名称：安平县森天丝网制品有限公司主要经营产品：尼龙网 , 锦纶网 , 涤纶网 , 洗煤网 , 药筛网 , 印刷网 , 耳机网 , 坐垫网 , 油漆网 , 聚酯网 经营范围：生产、销售：丝网深加工产品、锦纶网、混纺网、乙烯网、护栏网、边坡防护网、电焊网、荷兰网、网片、石笼网；销售：金属线材、五金制品及进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：131125000081947发证机关：衡水市安平县工商行政管理局核准日期：2015-06-08经营期限：10年经营状态：存续（在营、开业、在册）经营模式：生产厂家成立时间：2015年06月09日职员人数：11人注册资本：100万人民币 (万元)所属分类：金属丝网公司所属城市：衡水企业网 安平县 安平县安平镇类型：有限责任公司(自然人独资)顺企编码：23026517商铺：http://hengshui066337.11467.com/",,,https://www.11467.com/hengshui/co/66337.htm
天台县喜标滤布厂,台州 天台县平桥镇下王村 - ,86-15168673848,"丙纶滤布 , 涤纶滤布 , 无纺布 , 单丝滤布 , 压滤机滤袋 ",蔡显标,15168673848,,,317203,2014年08月26日,,,,台州企业网 天台县 天台县平桥镇,"法人名称：天台县喜标滤布厂主要经营产品：丙纶滤布 , 涤纶滤布 , 无纺布 , 单丝滤布 , 压滤机滤袋 经营范围：滤布、筛网加工、批发及零售营业执照号码：331023630050586发证机关：天台县工商行政管理局经营状态：存续经营模式：生产加工成立时间：2014年08月26日职员人数：5人注册资本：人民币0万元 (万元)所属分类：滤网公司所属城市：台州企业网 天台县 天台县平桥镇类型：个体工商户顺企编码：21154608商铺：http://taizhou0157108.11467.com/",,,https://www.11467.com/taizhou/co/157108.htm
杭州蓝蒂奇科技有限公司,杭州 杭州市余杭区余杭经济开发区金家角1号7幢,0571-86132338,"有色涤纶丝 , 涤纶fdy丝 , 涤纶dty丝 , 涤纶单丝 ",徐女士,13396565338,,,2355350410@qq.com,http://www.hljtchina.com,,,,22745748,"法人名称：杭州蓝蒂奇科技有限公司主要经营产品：有色涤纶丝 , 涤纶fdy丝 , 涤纶dty丝 , 涤纶单丝 经营范围：纺织设备、机械设备的研发、销售；销售：纺织品、丝织品、化学纤维、针纺织品原料；汽车租赁。营业执照号码：330184000283545发证机关：杭州市余杭区市场监督管理局经营状态：存续成立时间：2014年03月19日公司官网：http://www.hljtchina.com所属分类：化学纤维公司所属城市：杭州企业网 余杭区 余杭区余杭镇类型：有限责任公司(自然人独资)顺企编码：22745748商铺：http://hangzhou0436412.11467.com/",,,https://www.11467.com/hangzhou/co/436412.htm
深圳市福田区益华微电子商行,深圳 深圳市福田区华强北街道振中路新亚洲电子商城二期N1A140,86 0755 23905149,"CBB22电容 , CL11涤纶电容 , 金属化薄膜电容 , CL21X , 校正电容 , Y1/Y2电容 , X2安规电容 , CBB21 , 高压瓷片电容 , 压敏热敏电阻 , 二极管 , 三极管 , 集成电路（IC) , 场效应管 , 整流器件 ",詹少丽,13684932623,,,518000,2014年03月07日,,,,深圳企业网 福田区 福田区福田,"法人名称：深圳市福田区益华微电子商行主要经营产品：CBB22电容 , CL11涤纶电容 , 金属化薄膜电容 , CL21X , 校正电容 , Y1/Y2电容 , X2安规电容 , CBB21 , 高压瓷片电容 , 压敏热敏电阻 , 二极管 , 三极管 , 集成电路（IC) , 场效应管 , 整流器件 经营范围：电子产品、通讯产品、计算机软硬件的技术开发与销售；国内贸易（不含专营、专卖、专控商品）。营业执照号码：440304811984267发证机关：深圳市市场监督管理局福田局经营状态：登记成立经营模式：经销批发成立时间：2014年03月07日职员人数：11人注册资本：2014 (万元)所属分类：其他电子产品零售黄页所属城市：深圳企业网 福田区 福田区福田类型：个体工商户顺企编码：20988086商铺：http://shenzhen0826942.11467.com/",,,https://www.11467.com/shenzhen/co/826942.htm
苏州市高进纺织有限公司,苏州 吴江盛泽镇市场路二分场停车场西侧1-4号,13646256923,"尼龙四面弹 , 涤纶四面弹 , 棉氨弹力布 , 棉交织混纺布 , 功能性面料 ",廖威,13646256923,,,liaowei823@163.com,在业,,,,苏州企业网 吴江市 吴江市盛泽镇,"法人名称：苏州市高进纺织有限公司主要经营产品：尼龙四面弹 , 涤纶四面弹 , 棉氨弹力布 , 棉交织混纺布 , 功能性面料 经营范围：针纺织品、化学纤维、家纺用品、皮革制品、箱包、服装及辅料销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：91320509093491602G发证机关：苏州市吴江区市场监督管理局核准日期：2014-03-27经营期限：10年经营状态：在业成立时间：2014年03月27日注册资本：100万元 (万元)所属分类：功能性面料公司所属城市：苏州企业网 吴江市 吴江市盛泽镇类型：有限责任公司(自然人独资)顺企编码：26124869商铺：http://suzhou0401705.11467.com/",,,https://www.11467.com/suzhou/co/401705.htm
杭州豪烨实业有限公司,杭州 瓜沥镇万安村211号 - ,15268160391,涤纶丝,郭国强,15268160391,,,599108427@qq.com,2015年06月10日,,,,有限责任公司(自然人独资),法人名称：杭州豪烨实业有限公司主要经营产品：涤纶丝经营范围：销售：五金、化纤、纺织品*营业执照号码：91330109341938363L发证机关：杭州市萧山区市场监督管理局经营状态：存续经营模式：生产成立时间：2015年06月10日注册资本：8880000 (万元)所属分类：化学纤维公司所属城市：杭州企业网 萧山区 萧山区衙前镇类型：有限责任公司(自然人独资)顺企编码：23092424商铺：http://hangzhou0451204.11467.com/,,,https://www.11467.com/hangzhou/co/451204.htm
东莞市樟木头钲凯电子经营部,中国 广东 东莞市 东莞市、樟木头电子城2A101,0769-076987197338,"电解电容 , 二三极管 , 涤纶电容 , 晶振 , 碳膜电阻 , 金属膜 , IC/光藕 , 独石电容 , 色环色感 , 工字电感 , 磁环电感 , 压敏电阻 , 光敏电阻 , 校正电容 , CBB电容 , 云母电容 , 水泥电阻 , 陶瓷电阻 , 安规电容 , 钽电容 ",施春梅,13652649995,,,523636,经销批发 [已实地认证],,,,光敏电阻器公司,"法人名称：东莞市樟木头钲凯电子经营部主要经营产品：电解电容 , 二三极管 , 涤纶电容 , 晶振 , 碳膜电阻 , 金属膜 , IC/光藕 , 独石电容 , 色环色感 , 工字电感 , 磁环电感 , 压敏电阻 , 光敏电阻 , 校正电容 , CBB电容 , 云母电容 , 水泥电阻 , 陶瓷电阻 , 安规电容 , 钽电容 经营范围：销售：电子元器件。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：441900601437219发证机关：东莞市工商行政管理局核准日期：2008-05-29经营状态：存续经营模式：经销批发 [已实地认证]成立时间：2014年02月20日职员人数：101人注册资本：0万元  (万元)所属分类：光敏电阻器公司所属城市：东莞企业网类型：个体户顺企编码：2710497商铺：http://dongguan0411287.11467.com/",,,https://www.11467.com/dongguan/co/411287.htm
昌邑市丰瑞纺织有限公司,潍坊 潍坊市昌邑市北孟镇塔尔堡街道驻地,0536-8976768,"纯棉纱 , 涤纶纱 , 涤棉纱 , 人棉纱 , 棉粘纱 , 涤粘纱 , 竹节纱 , 合股纱 , 反捻纱 , 强捻纱 , 竹纤维纱 , 再生棉色纺纱 ",王瑞燕,17005460666,,,1540645996@qq.com,2014年11月05日,,,,潍坊企业网 昌邑市 昌邑市北孟镇,"法人名称：昌邑市丰瑞纺织有限公司主要经营产品：纯棉纱 , 涤纶纱 , 涤棉纱 , 人棉纱 , 棉粘纱 , 涤粘纱 , 竹节纱 , 合股纱 , 反捻纱 , 强捻纱 , 竹纤维纱 , 再生棉色纺纱 经营范围：销售：纺织原料（棉布除外）、纱线、服装、工艺装饰品、床上用品、毛巾、鞋帽、坯布。(依法须经批准的项目，经相关部门批准后方可开展经营活动)发证机关：昌邑市市场监督管理局核准日期：2014-11-20经营状态：在营（开业）企业经营模式：生产型成立时间：2014年11月05日注册资本：60万元人民币 (万元)公司官网：http://www.cyfrfz.com所属分类：纱线公司所属城市：潍坊企业网 昌邑市 昌邑市北孟镇类型：有限责任公司(自然人投资或控股)顺企编码：21730655商铺：http://weifang0157183.11467.com/",,,https://www.11467.com/weifang/co/157183.htm
诸暨市大唐鑫豪化纤厂,绍兴 诸暨市大唐黎明村毛阳自然村,0575 8 7751025,"锦纶6弹力丝（DTY） , 锦纶倍捻面包丝 , 涤纶倍捻面包丝 , 涤纶彩色DTY网络丝 , 70D.100D.1140D等各种规格 ",沈建,13506859500,,,shop1395939439883,11人,,,,21734933,"法人名称：诸暨市大唐鑫豪化纤厂主要经营产品：锦纶6弹力丝（DTY） , 锦纶倍捻面包丝 , 涤纶倍捻面包丝 , 涤纶彩色DTY网络丝 , 70D.100D.1140D等各种规格 经营范围：加工 自销：化纤丝营业执照号码：330681000148875发证机关：诸暨市市场监督管理局经营状态：存续成立时间：2013年02月26日职员人数：11人所属分类：加工公司所属城市：绍兴企业网 诸暨市 诸暨市大唐镇类型：个人独资企业顺企编码：21734933商铺：http://shaoxing0135906.11467.com/",,,https://www.11467.com/shaoxing/co/135906.htm
山东瀚宇非织造布有限公司,潍坊 山东寿光市台头工业园 - ,86 0536 5522586,"非织布 , 无纺布 , 不织布 , 涤纶布 , 土工膜 ",隋洪军,13853642959,,,hanyuwfb,2013年06月27日,,,,潍坊企业网 寿光市 寿光市台头镇,"法人名称：山东瀚宇非织造布有限公司主要经营产品：非织布 , 无纺布 , 不织布 , 涤纶布 , 土工膜 经营范围：生产、销售：非织造布；销售：防水材料、橡胶制品、塑料制品及原料（不含危险化学品）(依法须经批准的项目，经相关部门批准后方可开展经营活动)***发证机关：寿光市市场监督管理局核准日期：2014-08-22经营期限：10年经营状态：在营（开业）企业成立时间：2013年06月27日职员人数：51人注册资本：300万元人民币 (万元)所属分类：织造加工公司所属城市：潍坊企业网 寿光市 寿光市台头镇类型：有限责任公司(自然人独资)顺企编码：21728248商铺：http://weifang0157152.11467.com/",,,https://www.11467.com/weifang/co/157152.htm
瑞安市瑞凯织带有限公司,浙江省温州市瑞安市塘下镇前池育英路88号-1,86-057766501098,"松紧带 , 走马松紧带 , 乳胶丝 , 丙纶丝 , 涤纶丝 , 橡胶丝 ,  织带 , 医疗松紧带 , 头饰紧带 ,  松紧带厂家 , 瑞安松紧带 ,  彩色走马松紧带 ,  涤纶内衣松紧带 ,  高弹力松紧带厂家 , 加厚松紧带 ,  现货走马松紧带 ,  涤纶丝走马松紧带 ,  高强涤纶松紧带 , 库存涤纶织带 , 涤纶白织带 ",余利敏,13906879100,,,325000,生产加工 [已实地认证],,,,衬料公司,"法人名称：瑞安市瑞凯织带有限公司主要经营产品：松紧带 , 走马松紧带 , 乳胶丝 , 丙纶丝 , 涤纶丝 , 橡胶丝 ,  织带 , 医疗松紧带 , 头饰紧带 ,  松紧带厂家 , 瑞安松紧带 ,  彩色走马松紧带 ,  涤纶内衣松紧带 ,  高弹力松紧带厂家 , 加厚松紧带 ,  现货走马松紧带 ,  涤纶丝走马松紧带 ,  高强涤纶松紧带 , 库存涤纶织带 , 涤纶白织带 经营范围：织带制造、加工、销售营业执照号码：330381000192379发证机关：瑞安市市场监督管理局核准日期：2016-03-10经营状态：存续经营模式：生产加工 [已实地认证]成立时间：2013年04月12日职员人数：51人注册资本：300 万元人民币 (万元)所属分类：衬料公司所属城市：温州企业网 瑞安市 瑞安市汀田镇类型：有限责任公司(自然人投资或控股)顺企编码：21506759商铺：http://wenzhou0271451.11467.com/",,,https://www.11467.com/wenzhou/co/271451.htm
惠州市伸发进出口贸易有限公司,惠州 惠阳区新圩镇新丰村塘口（惠深公路旁）,86-07523335626,"台湾尼龙纱 , 高强涤纶纱 , 克林纱 ,  织带 , 织布用纱 , 锦纶长丝 ",邱红芳,18928303613,,,516223,经销批发 [已实地认证],,,,化学纤维公司,"法人名称：惠州市伸发进出口贸易有限公司主要经营产品：台湾尼龙纱 , 高强涤纶纱 , 克林纱 ,  织带 , 织布用纱 , 锦纶长丝 经营范围：货物及技术进出口（法律、行政法规禁止的项目除外；法律、行政法规限制的项目须取得许可证方可经营）；销售：纱线、五金交电、塑料制品、金属材料、建筑材料（不含危险化学品）、包装材料、机械设备（不设档口、商场经营）；商务信息咨询。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：441381000080780发证机关：惠阳区工商行政管理局核准日期：2016-06-08经营状态：存续经营模式：经销批发 [已实地认证]成立时间：2013年02月20日职员人数：5人注册资本：50万人民币元 (万元)所属分类：化学纤维公司所属城市：惠州企业网 惠阳区 惠阳区新圩镇类型：有限责任公司(自然人独资)顺企编码：21422457商铺：http://huizhou0117457.11467.com/",,,https://www.11467.com/huizhou/co/117457.htm
太仓西美化纤有限公司,苏州 江苏 太仓市 沙溪镇归庄渠泾长富开发小区香塘路188号,86-051253233808,"涤纶纤维 , DTY , POY , 超细纤维 ",刘镇,18626123379,,,215400,在业,,,,100万元人民币 (万元),"法人名称：太仓西美化纤有限公司主要经营产品：涤纶纤维 , DTY , POY , 超细纤维 经营范围：生产、加工、销售化纤加弹丝DTY；经销坯布、化纤原料及产品、纺织原料及产品、服装及面辅料、针纺织品、纺织机械及配件、金属制品、塑料制品、包装材料；道路普通货物运输。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：9132058508937688XY发证机关：太仓市市场监督管理局核准日期：2016-05-10经营期限：10年经营状态：在业经营模式：生产加工 [已实地认证]成立时间：2014年01月14日职员人数：11人注册资本：100万元人民币 (万元)所属分类：化学纤维公司所属城市：苏州企业网 太仓市 太仓市沙溪镇类型：有限责任公司顺企编码：21422443商铺：http://suzhou0381489.11467.com/",,,https://www.11467.com/suzhou/co/381489.htm
深圳市龙岗区平湖莲顺达纤维棉经营部,深圳 深圳市龙岗区平湖街道华南大道一号华南国际纺织服装原辅料物流区一期T18栋107号,86-075533623387,"公仔棉 , 喷胶棉 , PP棉 , 珍珠颗粒棉 ,  软棉 , 洗水棉 , 仿丝棉 , 防火棉 , 针扎棉 , 树脂棉 ,  7D-15D纤维棉 , 吸音棉 , 过滤棉 ,  松棉 , 涤纶短纤 , 太空棉 , 填充棉 , 抱枕棉 , 玩具填充棉 , 进口公仔棉 ",李之勇,13714065681,,,518111,2013年03月27日,,,,深圳企业网 龙岗区 龙岗区平湖,"法人名称：深圳市龙岗区平湖莲顺达纤维棉经营部主要经营产品：公仔棉 , 喷胶棉 , PP棉 , 珍珠颗粒棉 ,  软棉 , 洗水棉 , 仿丝棉 , 防火棉 , 针扎棉 , 树脂棉 ,  7D-15D纤维棉 , 吸音棉 , 过滤棉 ,  松棉 , 涤纶短纤 , 太空棉 , 填充棉 , 抱枕棉 , 玩具填充棉 , 进口公仔棉 经营范围：纤维棉批发零售^营业执照号码：440307808793464发证机关：深圳市市场监督管理局龙岗局经营状态：在营（开业）经营模式：生产加工成立时间：2013年03月27日职员人数：11人注册资本：人民币0万元  (万元)所属分类：休闲家具公司所属城市：深圳企业网 龙岗区 龙岗区平湖类型：个体工商户顺企编码：21410919商铺：http://21410919.b2b.11467.com/",,,https://www.11467.com/qiye/21410919.htm
