公司名,地址,固定电话,主营产品,客户,手机号,公司网站,公司简介,电子邮箱,经营模式,企业类型,城市,公司规模,注册资本,详细信息,来源网站,记录时间,_url
武汉博达巨业工贸有限公司,武汉 武汉市江岸区三阳路32号,15717184422,"护栏网 , 不锈钢过滤网 , 电焊网 , 钢板网 , 钢丝网 , 钢格板 , 养殖网 , 勾花网 , 轧花网 , 六角网 , 窗纱 , 冲孔网 , 金属输送带 , 防盗美格网 , 网格布等。 ",方经理,15172472051,,,1287502412@qq.com,存续（在营、开业、在册）,,,,http://www.bolingsiwang .com,"法人名称：武汉博达巨业工贸有限公司主要经营产品：护栏网 , 不锈钢过滤网 , 电焊网 , 钢板网 , 钢丝网 , 钢格板 , 养殖网 , 勾花网 , 轧花网 , 六角网 , 窗纱 , 冲孔网 , 金属输送带 , 防盗美格网 , 网格布等。 经营范围：公路及铁路护栏网系列、筛网制品、格栅板系列、金属制品的...钢材、金属材料、电子产品、五金交电、机电产品、橡胶制品、包装材料、汽车配件、电动车配件、机械设备、化工产品（不含化学危险品）、日用百货、办公用品、劳保用品的销售；装饰工程设计与施工。（国家有专项规定需经审批的项目，经审批后或凭有效许可证方可经营）营业执照号码：420102000167477发证机关：武汉市江岸区工商行政管理局核准日期：2015-04-24经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2011年03月03日职员人数：10人注册资本：500万元人民币 (万元)公司官网：http://www.bolingsiwang .com所属分类：金属丝网公司所属城市：武汉企业网类型：有限责任公司(自然人投资或控股)顺企编码：23023商铺：http://wuhan0117356.11467.com/",,,https://www.11467.com/wuhan/co/117356.htm
安平县鼎振丝网有限公司,河北省衡水市安平县城东开发区聚成物流东临,0318-8020888,"护栏网：双边丝护栏网 , 框架护栏网 , 折弯护栏网 , 双圈护栏网 , 隔离栅护栏网 , 防眩网等等。 ",王利民,13473180649,,,1564259757@qq.com,存续（在营、开业、在册）,,,,金属丝网公司,"法人名称：安平县鼎振丝网有限公司主要经营产品：护栏网：双边丝护栏网 , 框架护栏网 , 折弯护栏网 , 双圈护栏网 , 隔离栅护栏网 , 防眩网等等。 经营范围：生产、销售：护栏网、金属丝、丝网制品、塑料平网及进出口业务。（法律、法规及国务院决定禁止或者限制的事项不得经营，需其他部门审批的，待批准后方经营）*营业执照号码：131125000024784发证机关：衡水市安平县工商行政管理局核准日期：2012-12-20经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2012年12月20日注册资本：50万人民币 (万元)公司官网：http://www.dzgls.com所属分类：金属丝网公司所属城市：衡水企业网 桃城区 桃城区开发区类型：有限责任公司(自然人独资)顺企编码：20865243商铺：http://hengshui055999.11467.com/",,,https://www.11467.com/hengshui/co/55999.htm
武汉群翔软件有限公司,武汉 武汉市武昌区武珞路628号亚贸广场B座23层,400-691-8851,"ShopNum1分销系统 , ShopNum1微分销系统 , ShopNum1多用户商城系统 , ShopNum1 O2O商城系统 , 群翔P2P网贷系统 , 易通ERP , 易通TMS , 易通WMS , 群力e-HR人力资源管理 ",-,-,,,2850354632@qq.com,服务型,,,,http://www.shopnum1.com,"法人名称：武汉群翔软件有限公司主要经营产品：ShopNum1分销系统 , ShopNum1微分销系统 , ShopNum1多用户商城系统 , ShopNum1 O2O商城系统 , 群翔P2P网贷系统 , 易通ERP , 易通TMS , 易通WMS , 群力e-HR人力资源管理 经营范围：电子商务软件的研发；计算机网络维护；计算机软件研发。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：91420106685403557D发证机关：武汉东湖新技术开发区核准日期：2016-07-25经营状态：存续经营模式：服务型成立时间：2009年02月20日职员人数：500人注册资本：353 (万元)公司官网：http://www.shopnum1.com所属分类：系统软件公司所属城市：武汉企业网 武昌区 类型：有限责任公司(自然人投资或控股)顺企编码：23948518商铺：http://wuhan0206391.11467.com/",,,https://www.11467.com/wuhan/co/206391.htm
漳州康创净化材料有限公司,福建省漳州市芗城区金峰经济开发区金达路与金景路交叉处,86 0596 2672911/26729057,"HEPA , 高效过滤器 , 过滤棉 , 活性炭滤网 , 复合式过滤器 , 吸尘器过滤器 , 加湿机滤网 , 波浪海棉 , 过滤海绵网 , 海棉制品 , 汽车过滤器 , 摩托车过滤器 , 净化器过滤器 , 水族过滤棉 , 防火活性炭过滤棉 , 纤维活性炭 ",谢淑芳,18760373288,,,zptousu@58.com,存续（在营、开业、在册）,,,,漳州企业网 芗城区 ,"法人名称：漳州康创净化材料有限公司主要经营产品：HEPA , 高效过滤器 , 过滤棉 , 活性炭滤网 , 复合式过滤器 , 吸尘器过滤器 , 加湿机滤网 , 波浪海棉 , 过滤海绵网 , 海棉制品 , 汽车过滤器 , 摩托车过滤器 , 净化器过滤器 , 水族过滤棉 , 防火活性炭过滤棉 , 纤维活性炭 经营范围：空气净化材料、水净化材料、生物保鲜剂、植物营养液的生产销售及研发；自营和代理商品及技术的进出口业务（涉及前置许可审批项目、国家限制经营及禁止进出口的商品和技术除外）。(依法须经批准的项目，经相关部门批准后方可开展经营活动)*营业执照号码：913506025747301686发证机关：福建省漳州市芗城区市场监督管理局核准日期：2016-03-04经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2011年05月26日职员人数：50人所属分类：其他空气净化装置公司所属城市：漳州企业网 芗城区 类型：有限责任公司顺企编码：15899710商铺：http://zhangzhou041780.11467.com/",,,https://www.11467.com/zhangzhou/co/41780.htm
深圳市光路在线科技有限公司,深圳 深圳市龙华新区民治办事处民兴工业园5栋2楼东分隔体,18926098883,"网管光纤收发器 , OEO光放大中继器 , WDM波分复用系统 ",何泳标,18926098883,,,eddie@fiberroad.com.cn,存续,,,,http://www.fiberroad.com.cn,"法人名称：深圳市光路在线科技有限公司主要经营产品：网管光纤收发器 , OEO光放大中继器 , WDM波分复用系统 经营范围：国内贸易；货物及技术进出口。电子产品及通讯产品的技术开发、生产和销售。营业执照号码：440301103367395发证机关：深圳市市场监督管理局核准日期：2014-10-10经营期限：10年经营状态：存续成立时间：2008年05月21日职员人数：20人注册资本：1000万元人民币 (万元)公司官网：http://www.fiberroad.com.cn所属分类：光纤收发器公司所属城市：深圳企业网 宝安区 宝安区龙华类型：有限责任公司顺企编码：10940854商铺：http://shenzhen0778524.11467.com/",,,https://www.11467.com/shenzhen/co/778524.htm
清远市清新区太平镇麦田教育顾问中心,清远 清远市清新区太平镇麦田教育顾问中心,0763-5782233,"广东问题少年学校 , 广东戒网瘾学校 , 广东叛逆孩子学校 , 广东问题孩子学校 , 广东青少年叛逆教育学校 , 广东青少年心理辅导 , 广东青少年心理咨询 ",邓老师,18029721209,,,1452979605@qq.com,2008年08月01日,,,,清远企业网 清新县 清新县太平镇,"法人名称：清远市清新区太平镇麦田教育顾问中心主要经营产品：广东问题少年学校 , 广东戒网瘾学校 , 广东叛逆孩子学校 , 广东问题孩子学校 , 广东青少年叛逆教育学校 , 广东青少年心理辅导 , 广东青少年心理咨询 经营范围：体育活动策划服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：441827600252179发证机关：清远市清新区工商行政管理局核准日期：2014-12-30经营状态：存续成立时间：2008年08月01日职员人数：20人单位官网：http://www.gdmtjy.com所属分类：教育黄页所属城市：清远企业网 清新县 清新县太平镇类型：个体户顺企编码：27528654商铺：http://qingyuan056769.11467.com/",,,https://www.11467.com/qingyuan/co/56769.htm
北京五车网电子商务有限公司,北京 北京市海淀区上地东路1号院5号楼4层403室,15110253727,"起亚 , 现代 , 日系 ",五车网,13260319966,,,429405364@qq.com,存续（在营、开业、在册）,,,,http://www.5cars.cn,"法人名称：北京五车网电子商务有限公司主要经营产品：起亚 , 现代 , 日系 经营范围：技术开发、技术推广、技术转让、技术咨询、技术服务；计算机系统服务；数据处理；基础软件服务；应用软件服务；经济贸易咨询；企业管理咨询；承办展览展示活动；销售电子产品、通讯设备、计算机、软件及辅助设备、机械设备、汽车、汽车零配件、摩托车零配件；汽车租赁（不含九座以上乘用车）；...（企业依法自主选择经营项目，...营业执照号码：110108011570181发证机关：海淀分局核准日期：2016-09-12经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2009年01月08日职员人数：20人注册资本：1000 万元 (万元)公司官网：http://www.5cars.cn所属分类：乘用车公司所属城市：北京企业网 海淀区 海淀区海淀类型：有限责任公司(自然人投资或控股)顺企编码：27688042商铺：http://beijing0791224.11467.com/",,,https://www.11467.com/beijing/co/791224.htm
安平县卓雅网业有限公司,河北省衡水市安平县马店镇香管村,0318-8090000,"主营不锈钢建筑装饰网 , 幕墙网 , 垂帘网 , 绳网 , 输送带网 ,  异型网等 ",王丽新,18230182926,,,joyazhuangshi@126.com,存续（在营、开业、在册）,,,,100 (万元),"法人名称：安平县卓雅网业有限公司主要经营产品：主营不锈钢建筑装饰网 , 幕墙网 , 垂帘网 , 绳网 , 输送带网 ,  异型网等 经营范围：生产、销售：丝、绳、丝网、五金制品、丝网机械及进出口业务。营业执照号码：131125000008434发证机关：衡水市安平县工商行政管理局核准日期：2008-07-30经营期限：10年经营状态：存续（在营、开业、在册）经营模式：无成立时间：2008年08月07日职员人数：100人注册资本：100 (万元)公司官网：http://www.decorativemesh.com所属分类：金属建材公司所属城市：衡水企业网 安平县 安平县马店镇类型：有限责任公司顺企编码：47659商铺：http://hengshui026874.11467.com/",,,https://www.11467.com/hengshui/co/26874.htm
郑州巴特熔体泵有限公司,河南省郑州市高新区长椿路梧桐街交叉口国家大学科技园,0371-67993177,"高温熔体泵 , 自动换网器 , 挤出机高温熔体齿轮泵 ",张先生,15838331071,,,2769048810@qq.com,存续,,,,100 (万元),"法人名称：郑州巴特熔体泵有限公司主要经营产品：高温熔体泵 , 自动换网器 , 挤出机高温熔体齿轮泵 经营范围：熔体泵及驱动控制系统、精密挤出机的生产与销售；工业用品及原辅材料的销售。营业执照号码：410199100027874发证机关：郑州市工商行政管理局高新技术产业开发区分局核准日期：2015-01-06经营期限：10年经营状态：存续经营模式：生产型成立时间：2008年06月02日职员人数：500人注册资本：100 (万元)公司官网：http://www.rongtibeng.com.cn/所属分类：齿轮泵公司所属城市：郑州企业网类型：有限责任公司(自然人投资或控股)顺企编码：22246505商铺：http://zhengzhou0220305.11467.com/",,,https://www.11467.com/zhengzhou/co/220305.htm
上海杰伟机械制造有限公司,上海 上海市嘉定区黄渡工业区春意路111号,86-02169591689/13916825715,"专业生产各种塑料板 , 片 , 膜模具 , 单层或多层共挤模头 , 分配器 , 熔体计量泵 , 各种液压自动换网器 , 镜面辊筒等 ",徐国军,13916825715,,,jwellxgj@163.com,300人,,,,上海企业网 嘉定区 嘉定区嘉定镇,"法人名称：上海杰伟机械制造有限公司主要经营产品：专业生产各种塑料板 , 片 , 膜模具 , 单层或多层共挤模头 , 分配器 , 熔体计量泵 , 各种液压自动换网器 , 镜面辊筒等 经营范围：生产挤出机螺杆、套筒、塑料机械、电工机械、包装机械，销售本公司自产产品。（涉及行政许可的，凭许可证经营）。营业执照号码：310000400510544经营状态：在业经营模式：生产加工成立时间：2007年04月16日职员人数：300人注册资本：美元30万元  (万元)公司官网：http://nc678.cn.alibaba.com所属分类：洗衣机、干衣机配件公司所属城市：上海企业网 嘉定区 嘉定区嘉定镇顺企编码：116776商铺：http://shanghai0308683.11467.com/",,,https://www.11467.com/shanghai/co/308683.htm
郑州一网文化传播有限公司,郑州 郑州市金水区柳林镇王马庄村17号,0371-55036559,"活动策划 , 活动执行 , 庆典策划 , 会展服务 ",李云志,18937152240,,,1095138311@qq.com,2010年12月10日,,,,文化艺术业黄页,"法人名称：郑州一网文化传播有限公司主要经营产品：活动策划 , 活动执行 , 庆典策划 , 会展服务 经营范围：设计、制作、代理、发布国内广告业务；文化艺术交流策划；企业营销策划；会展策划；企业形象策划。（以上范围，国家法律、行政法规及规章规定须审批的项目除外）营业执照号码：91410105566482029Y发证机关：郑州市工商行政管理局金水分局核准日期：2015-12-22经营状态：存续（在营、开业、在册）成立时间：2010年12月10日职员人数：50人注册资本：50 (万元)公司官网：http://www.zzywcc.com/所属分类：文化艺术业黄页所属城市：郑州企业网 金水区 金水区柳林镇类型：有限责任公司(自然人投资或控股)顺企编码：36886821商铺：http://36886821.b2b.11467.com/",,,https://www.11467.com/qiye/36886821.htm
上海海淘信息科技有限公司,崇明县富民支路58号D1-1357室（上海横泰经济开发区）,400-006-8956,"网站建设 , 手机网站建设 , 上海网站设计 , APP客户端开发 , 网店装修设计 , 平面设计 , 微信平台设计 , 网站托管运营等一站式整合网络服务 ",凌敏,15026460543,,,2851539801@qq.com,101人,,,,有限责任公司(自然人独资),"法人名称：上海海淘信息科技有限公司主要经营产品：网站建设 , 手机网站建设 , 上海网站设计 , APP客户端开发 , 网店装修设计 , 平面设计 , 微信平台设计 , 网站托管运营等一站式整合网络服务 经营范围：（信息科技、计算机、网络科技）领域内的技术开发、技术转让、技术咨询和技术服务，企业形象策划，网页设计、制作，电脑图文设计、制作，产品包装设计，商务咨询，计算机网络工程，电子商务（不得从事增值电信、金融业务），通讯器材、电气设备、电子产品、办公用品、普通劳防用品、文具体育用品、化妆品、卫生用品、建筑...营业执照号码：310230000494352发证机关：崇明县市场监管局经营状态：存续（在营、开业、在册）成立时间：2011年11月21日职员人数：101人公司官网：http://www.haitaoit.com所属分类：平面设计公司所属城市：上海企业网 普陀区 类型：有限责任公司(自然人独资)顺企编码：20104057商铺：http://shanghai01107437.11467.com/",,,https://www.11467.com/shanghai/co/1107437.htm
浙江博为电气有限公司,中国浙江乐清市经济开发区纬三路192弄11号,0577-27776010,"环网柜 , 充气柜 , 开闭所 , 高压成套电器 , 低压成套电器 , 中压开关元件 , 箱式变电站 ",陈庆楷,13968810999,,,zjbrwor@163.com,生产,,,,高压开关柜公司,"法人名称：浙江博为电气有限公司主要经营产品：环网柜 , 充气柜 , 开闭所 , 高压成套电器 , 低压成套电器 , 中压开关元件 , 箱式变电站 经营范围：一般经营项目：高低压电气、智能化电气研究、开发、制造、销售；货物进出口、技术进出口。营业执照号码：91330382777234893Y发证机关：乐清市工商行政管理局核准日期：2016-03-03经营状态：存续经营模式：生产成立时间：2005年07月07日注册资本：8700 (万元)公司官网：http://www.zjbrwor.cn所属分类：高压开关柜公司所属城市：乐清企业网类型：私营有限责任公司(自然人控股或私营性质企业控股)顺企编码：7303580商铺：http://leqing011326.11467.com/",,,https://www.11467.com/leqing/co/11326.htm
广西德妙商贸有限公司,南宁 南宁市大学东路１７０号南宁科德五金机电城Ｂ街Ｂ２９号,13978171190,"五金交电 , 机电设备 , 安防器材（除国家专控产品) , 劳保用品（除国家准空产品） , 家用电器 , 电子产品（除国家专控产品） , 照明产品 , 通讯设备（除国家专控产品） , 日用百货 , 办公设备 , 金属材料（除国家专控产品） , 建筑装饰材料（除危险化学品及木材） , 汽修工具 , 水暖器材 , 陶瓷制品 , 卫生洁具 , 橡胶管道 , 塑料管道 , 钢筋焊网 , 声测管(除国家专控产品） , 水泥 , 混泥土外加剂（除国家专控产品）。（依法须经批准的项目 , 经相关部门批准后方可开展经营活动。） ",刘小姐,18169603616,,,1099211316@qq.com,存续（在营、开业、在册）,,,,http://www.gxdemiao.cn,"法人名称：广西德妙商贸有限公司主要经营产品：五金交电 , 机电设备 , 安防器材（除国家专控产品) , 劳保用品（除国家准空产品） , 家用电器 , 电子产品（除国家专控产品） , 照明产品 , 通讯设备（除国家专控产品） , 日用百货 , 办公设备 , 金属材料（除国家专控产品） , 建筑装饰材料（除危险化学品及木材） , 汽修工具 , 水暖器材 , 陶瓷制品 , 卫生洁具 , 橡胶管道 , 塑料管道 , 钢筋焊网 , 声测管(除国家专控产品） , 水泥 , 混泥土外加剂（除国家专控产品）。（依法须经批准的项目 , 经相关部门批准后方可开展经营活动。） 经营范围：销售：五金交电、机电设备、安防器材（除国家专控产品）、劳保用品（除国家专控产品）、家用电器、电子产品（除国家专控产品）、照明产品、通讯设备（除国家专控产品）、日用百货、办公设备、金属材料（除国家专控产品）、建筑装饰材料（除危险化学品及木材）、汽修工具、水暖器材、陶瓷制品、卫生洁具、橡胶管道、塑料管道...营业执照号码：450107200063518发证机关：南宁市工商行政管理局高新技术产业开发区分局核准日期：2015-01-13经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2012年10月29日职员人数：100人注册资本：1 (万元)公司官网：http://www.gxdemiao.cn所属分类：金属建材公司所属城市：南宁企业网 西乡塘区 西乡塘区西乡塘类型：有限责任公司(自然人投资或控股)顺企编码：34292367商铺：http://nanning099131.11467.com/",,,https://www.11467.com/nanning/co/99131.htm
郑州泰利通科技有限公司,洛阳 郑州市金水区北三环73号18层18023室,0371-63733323,"程控交换机 , IP话机 , 集团电话  , IPPBX , 400业务 , IP中继 , 数字中继网关 , 电话录音系统 ",李经理,13323830807,,,40998589@qq.com,销售,,,,http://www.teletone.cn,"法人名称：郑州泰利通科技有限公司主要经营产品：程控交换机 , IP话机 , 集团电话  , IPPBX , 400业务 , IP中继 , 数字中继网关 , 电话录音系统 经营范围：销售：电子产品、办公用品、计算机软硬件、通讯设备（不含卫星地面接收设备）；计算机软件开发。（以上范围，国家法律法规规定禁止的项目及应经审批方可经营的项目除外）营业执照号码：914101056905658255发证机关：郑州市工商行政管理局金水分局核准日期：2016-06-12经营状态：存续（在营、开业、在册）经营模式：销售成立时间：2009年06月18日职员人数：2人注册资本：1 (万元)公司官网：http://www.teletone.cn所属分类：其他电话机配附件公司所属城市：洛阳企业网类型：有限责任公司(自然人投资或控股)顺企编码：7935124商铺：http://luoyang050053.11467.com/",,,https://www.11467.com/luoyang/co/50053.htm
郑州市网通管业有限公司,河南省郑州市管城区航海路与城东路交叉口向西100米,0371-55150377,"PPR管材 , PPR管件 , PVC管材 , PVC管件 PPR管件  郑州PPR管厂家  河南PPR管PPR管价格 , PPR冷水管 , PPR热水管  PPR管材管件 ",网通管业,13007619793,,,3162096814@qq.com,生产,,,,http://www.wtgy88.com,"法人名称：郑州市网通管业有限公司主要经营产品：PPR管材 , PPR管件 , PVC管材 , PVC管件 PPR管件  郑州PPR管厂家  河南PPR管PPR管价格 , PPR冷水管 , PPR热水管  PPR管材管件 经营范围：销售：五金交电、塑料制品（不含农膜）。（以上范围，国家法律、行政法规及规章规定须审批的项目除外）营业执照号码：914101055710097975发证机关：郑州市工商行政管理局金水分局核准日期：2016-01-27经营状态：存续经营模式：生产成立时间：2011年03月16日职员人数：1人注册资本：1000 (万元)公司官网：http://www.wtgy88.com所属分类：PPR管公司所属城市：郑州企业网 管城回族区 管城回族区城东路类型：有限责任公司(自然人投资或控股)顺企编码：21731758商铺：http://zhengzhou0216342.11467.com/",,,https://www.11467.com/zhengzhou/co/216342.htm
武汉慧原网络科技有限公司,武汉 武汉经济技术开发区经开万达广场二期第5幢16层5号房,07198651968,"货源发布 , 找车 , 汽车运营 , 慧原网 ",郭经理,18071953317,,,443837847@qq.com,存续（在营、开业、在册）,,,,货车公司,"法人名称：武汉慧原网络科技有限公司主要经营产品：货源发布 , 找车 , 汽车运营 , 慧原网 经营范围：计算机技术开发、技术转让、技术咨询、技术服务；计算机及耗材、电子产品批零兼营；计算机软硬件的开发、技术服务及批零兼营；计算机系统集成；网页设计；智能网络控制系统设备、网络系统工程的设计及安装；企业管理；企业信息化咨询服务。（国家有专项规定的项目经审批后或凭有效许可证方可经营）营业执照号码：91420100070543270E发证机关：武汉经济技术开发区(汉南区)行政审批局核准日期：2015-03-18经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2013年07月10日注册资本：200 (万元)公司官网：http://www.winovo.net/所属分类：货车公司所属城市：武汉企业网类型：有限责任公司(自然人独资)顺企编码：26983611",,,https://www.11467.com/qiye/26983611.htm
湖南优美科技发展有限公司,湖南省怀化市河西经开区广告创意园B8栋,0745-2487777,"天网工程 , 雪亮工程 , 应急指挥管理 , 智慧市场监管 , 智慧教育 , 智慧医疗 , 智能交通 , 智慧警务 , 智慧城市可视化综合管理与指挥调度 , 智慧城市数据交换共享与综合应用 , 智慧园区 , 智慧军营等系列优质软硬件产品 ",向,13787459599,,,418000,存续（在营、开业、在册）,,,,10000 (万元),"法人名称：湖南优美科技发展有限公司主要经营产品：天网工程 , 雪亮工程 , 应急指挥管理 , 智慧市场监管 , 智慧教育 , 智慧医疗 , 智能交通 , 智慧警务 , 智慧城市可视化综合管理与指挥调度 , 智慧城市数据交换共享与综合应用 , 智慧园区 , 智慧军营等系列优质软硬件产品 经营范围：计算机软硬件及辅助设备、办公设备及用品、五金产品、建材(不含木材)、管材、通信终端设备、网络传输设备、电子产品、监控设备、安防产品、节能环保设备、照明设备、高低压配电设备、视听设备、集成电路、应用型机器人、仪器仪表的开发、制造、销售、安装及售后服务;软件开发;信息系统集成服务;物联网技术服务;运行维护服务;数字内容服务;互联网数据服务;信息处理和存储支持服务;信息技术咨询服务;计算机网络工程、计算机应用工程、智慧城市建设工程、市政工程、建筑智能化工程、消防工程、安防工程;机电工程、机房工程、线路线缆铺设、管道工程(不含输送危险化学品)、照明亮化工程;室内外装修工程;工程咨询服务;生态农业开发;国内进出口业务;电子商务平台的开发建设;知识产权服务;科技中介服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)营业执照号码：431200000026151发证机关：怀化市工商行政管理局开发分局核准日期：2015-05-27经营期限：10年经营状态：存续（在营、开业、在册）经营模式：生产/销售/服务成立时间：2009年07月31日职员人数：450人注册资本：10000 (万元)公司官网：http://www.umxwe.com所属分类：集成监控系统公司所属城市：怀化企业网类型：有限责任公司(自然人投资或控股)顺企编码：23067339",,,https://www.11467.com/huaihua/co/33085.htm
安国市索尔特网业厂,保定 安国市西韩村西韩南路214号,0086-312-3188945,"建筑装饰网 , 金属垂帘 ,  吊顶  ,  天花  ,  新型建筑装饰材料  , 金属窗帘网 , 金属珠帘 , 金属隔断 ",韩萌,15603206660,,,vicky@sorter.cc,55人,,,,保定企业网 安国市 ,"法人名称：安国市索尔特网业厂主要经营产品：建筑装饰网 , 金属垂帘 ,  吊顶  ,  天花  ,  新型建筑装饰材料  , 金属窗帘网 , 金属珠帘 , 金属隔断 经营范围：金属制品及网制品、装饰品、手工艺品加工、研发、销售及进出口业务（法律、行政法规或者国务院决定须经批准的项目，未获得批准前不得开展生产经营活动，涉及环境污染的不准经营）营业执照号码：130683200000085发证机关：安国市工商行政管理局经营状态：存续（在营、开业、在册）成立时间：2007年08月23日职员人数：55人注册资本：无需验资 (万元)工厂官网：http://www.sorterwiremesh.com.cn所属分类：护栏、护栏网公司所属城市：保定企业网 安国市 类型：普通合伙企业顺企编码：106020商铺：http://baoding057091.11467.com/",,,https://www.11467.com/baoding/co/57091.htm
河北华久金属制品有限公司,衡水 饶阳县马屯丝网创业基地兴盛路9号,15833833398,"公司主要产品：声屏障 , 框架型护栏网 , 双边丝护栏网 , 双圈型护栏网 , 三角 折弯型护栏网 , 菱形网（勾花网）护栏 , 荷兰网护栏 , 钢板网护栏 , 刺铁丝护栏 , 体育场围网 , 隔离网 , 刀片刺绳护栏（机场专用隔离栅 , 监狱隔 ",何经理,15833833398,,,1126265022@qq.com,存续（在营、开业、在册）,,,,5018 (万元),"法人名称：河北华久金属制品有限公司主要经营产品：公司主要产品：声屏障 , 框架型护栏网 , 双边丝护栏网 , 双圈型护栏网 , 三角 折弯型护栏网 , 菱形网（勾花网）护栏 , 荷兰网护栏 , 钢板网护栏 , 刺铁丝护栏 , 体育场围网 , 隔离网 , 刀片刺绳护栏（机场专用隔离栅 , 监狱隔 经营范围：生产、销售、安装：隔离墩、护栏网、隔离栅、声屏障、边坡防护网、钢筋焊接网、防风抑尘网、钢格板、冲孔网、丝网加工机械设备、不锈钢网、钢立柱、防阻块、护栏板、绳索护栏、矿筛网、交通标志标牌、金属丝、玻纤网、刀片刺网、石笼网、土工格栅、防眩网、煤矿支护网、铁路防护栅栏、网围栏及相关产品的进出口业务；销售：建筑材料、五金制品、塑料制品；沼气工程、环保工程设计与施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）营业执照号码：9113112455768098X2发证机关：衡水市饶阳县工商行政管理局核准日期：2015-12-25经营期限：10年经营状态：存续（在营、开业、在册）经营模式：生产、销售成立时间：2010年06月29日职员人数：3人注册资本：5018 (万元)公司官网：http://aphuajiu.com所属分类：其他交通安全设备公司所属城市：衡水企业网 饶阳县 饶阳县饶阳镇类型：有限责任公司顺企编码：5148556商铺：http://hengshui030652.11467.com/",,,https://www.11467.com/hengshui/co/30652.htm
深圳市绿妞电子商务有限公司,深圳 深圳市福田区下梅林北环大道7018号深华运输大楼,0755-82752728,"汽车镀晶 , 镀晶 , 新车镀晶 , 官网： www.gllgyz.com ",林生,18682267101,,,2897069577@qq.com,深圳企业网 福田区 福田区福田,,,,,"法人名称：深圳市绿妞电子商务有限公司主要经营产品：汽车镀晶 , 镀晶 , 新车镀晶 , 官网： www.gllgyz.com 经营状态：在业职员人数：500人注册资本：500 (万元)公司官网：http://www.gllgyz.com所属分类：汽摩及配件公司所属城市：深圳企业网 福田区 福田区福田顺企编码：27543252商铺：http://shenzhen01137455.11467.com/",,,https://www.11467.com/shenzhen/co/1137455.htm
四川网传信息技术有限公司,成都 成都市锦江区一环路东五段万源大厦5层6号,13981812468,"网站建设 , 淘宝等网店装修及全套 , 微信平台搭建 ",官先生,13981812468,,,752017616@qq.com,存续,,,,http://j87.cn,"法人名称:四川网传信息技术有限公司主要经营产品:网站建设 , 淘宝等网店装修及全套 , 微信平台搭建 经营范围:许可经营项目:批发兼零售:预包装食品兼散装食品。(以上项目及期限以许可证为准)。一般经营项目(以下范围不含前置许可项目,后置许可项目凭许可证或审批文件经营):软件和信息技术服务业;广告业;商品批发与零售;投资与资产管理。营业执照号码:510000000306213发证机关:四川省工商行政管理局核准日期:2015-02-28经营期限:10年经营状态:存续经营模式:网站建设网店装修成立时间:2013年03月12日注册资本:200 万 (万元)公司官网:http://j87.cn所属分类:网络公司网站建设公司黄页所属城市:成都企业网 崇州市 崇州市锦江乡类型:有限责任公司(自然人投资或控股)顺企编码:28265427商铺:http://chengdu0294682.11467.com/",,,https://www.11467.com/chengdu/co/294682.htm
刘凯,益阳 辽宁省抚顺市流动 - ,86 0737 5446229,"地笼王 , 地笼网 ",刘凯,13707375357,,,413000,存续（在营、开业、在册）,,,,益阳企业网 南县 南县茅草街镇,"法人名称：刘凯主要经营产品：地笼王 , 地笼网 经营范围：道路普通货物运输（辽D76E95）营业执照号码：210421602103498发证机关：抚顺县工商行政管理局核准日期：1991-08-28经营期限：10年经营状态：存续（在营、开业、在册）成立时间：2015年12月07日职员人数：51人所属分类：交通运输、仓储和邮政业黄页所属城市：益阳企业网 南县 南县茅草街镇类型：个体工商户顺企编码：15433855商铺：http://yiyang022891.11467.com/",,,https://www.11467.com/yiyang/co/22891.htm
广州迪欣贸易有限公司,广州 广州市荔湾区中山八路 - ,020-81195732,广州促销礼品 广东创意杯子礼品 广州商务工艺礼品 广州无锈钢礼品 节日礼品 礼品网 企业定制礼品,董翔云,15914349758,,,gzdxlp168@qq.com,2000年12月01日,,,,广告促销礼品公司,法人名称：广州迪欣贸易有限公司主要经营产品：广州促销礼品 广东创意杯子礼品 广州商务工艺礼品 广州无锈钢礼品 节日礼品 礼品网 企业定制礼品经营范围：商品零售贸易（许可审批类商品除外）;商品批发贸易（许可审批类商品除外）;(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓营业执照号码：914401037910318141发证机关：广州市工商行政管理局荔湾分局核准日期：2016-02-25经营状态：存续成立时间：2000年12月01日职员人数：50人注册资本：100 (万元)公司官网：http://www.gzdxlp.com所属分类：广告促销礼品公司所属城市：广州企业网 荔湾区 类型：有限责任公司(自然人投资或控股)顺企编码：198968商铺：http://guangzhou0161919.11467.com/,,,https://www.11467.com/guangzhou/co/161919.htm
